taskId,description,language,context,tenant_name,word_count
2130,1NLSVXXpZIra19509VYtzp,asdf,DE,,Playground,1
1683,4q5G3LXQtwh7BgKMND34CC,string,EN,,api-trial-duquepeluzzo-at-gmail.com,1
618,aHFsWDomMUPay41mT7eqVK,test,NaN,,digione_staging,1
2742,8Q3oRO8tMV57omglS7Fd04,test,EN,,Playground,1
789,2obxLva4RV87gANjwHpTwu,test,EN,,Playground,1
790,1Cb21uL0o076gbbe5IARdQ,test,EN,,Playground,1
1834,7QRvdMOStll9AZURUSHnUt,Test,EN,,other_tenant,1
686,72EsMDSrcOp9fCditPil6N,xxx,NaN,,Playground,1
503,9SZSqG1PnC66e8K4LjhT0n,Something,EN,,Playground,1
1898,tpLRMEM8SI9uXxepijoql,asfd,DE,,Playground,1
524,6DimvLxDDZr8NLle5WpG79,Nachfahren.,NaN,,Playground,1
751,9y3fXF9O9uF8RoEpEoAmMy,Test,EN,,Playground,1
2251,rgI1teCe79i7sbrc7zpc,test,EN,,EKV Default,1
1014,5JYcWAkS1qJ8wRu3dACur9,test,EN,,Playground,1
3799,9i7fK1RUkUKagK8TTOuWlT,something,DE,,Playground,1
3020,awBWn1mOylJaPlkWqhjU4g,Abc,EN,,Playground,1
2299,8BYtFOfLHLF9QrlJh4GY12,xxx,EN,,Playground,1
2548,3gDxoLw7Svp9dHli7Syhp6,test,EN,test,demo,1
3581,5yzVYHTsbIO7Cph99dBt71,test,DE,,Playground,1
672,4arl7BhMwi87aQZirvCWbE,Schluss,NaN,,demo_DE,1
913,3prSBge0iXR60dmyYGYfGi,test,EN,,Playground,1
2256,9gCNiAQMo6p5OVmm9xW4Xm,test,EN,,demo,1
1819,i4fEef97ra6dEGNoOGZEB,open,EN,,Playground,1
1820,1yRz6HzdJge8fKbloYjhcf,yyyy,EN,,aspect2,1
895,7HJwYSF60jw8wSzo8aHZ0q,test,EN,,Playground,1
793,4JbZPrJh2Zr9AtGZMC8RXH,test,EN,,other_tenant,1
905,9pPRwuEPbbm9d8ivOQBqBu,test,EN,,Playground,1
918,7cEIpv3MJGuautZuq1lC27,test,EN,,Lernnavi,1
2782,1Sp2PBqcX5kayrvgKYzV9b,Excitement factor:,EN,,digione_openworld,2
311,12WUIm3a5SH9fYIrD4WytV,Type something,NaN,,Playground,2
756,4pMwgNQFRBt8vj9kILEbR9,Ein Auftrag,DE,,iterativ-sandbox,2
505,3WobcyOd399aLgu94AQwmO,Type something.,EN,,Playground,2
2554,1dUn1QeYlRm7ShHlkQ71bT,Some problem,DE,,EKV_Playground,2
2555,6PTG4ar1ydN88iBwpjso5E,Some problem,DE,,EKV_Playground,2
233,aOrgjKFodXC7uGMKqdMKMg,Empty response,NaN,,Lernnavi,2
2556,2U3o0NdJ21P72lIbGPo6E0,Some problem,DE,,EKV_Playground,2
309,2dtDLI0qCe4amc1mY25Gm4,Type something,NaN,,Lernnavi,2
2785,6p5QZfhaEm799PhUdsjT3F,Risk factor:,EN,,digione_openworld,2
2249,38xmsR5FJZO7CLSnzn0taq,Wo Pommes?,EN,,EKV_Playground,2
2781,7F8zHcEc1od5HEID9QWjmj,Risk factor:,EN,,digione_openworld,2
331,9S300QQE9MN6JqClB27zzP,Stepification test,NaN,,Lernnavi,2
723,8mT3ib2MUR05GEhNmTZgOF,sugus 12345,EN,,digione_staging,2
333,9ybur7Ej7wT9kgxuym3n0p,Type something,NaN,,Playground,2
522,49WY29KSVGy9PdX1xmtc35,Tonios Noten,NaN,,Playground,2
334,87HjgMYNnFk6TdKEUqMyMW,Type something,NaN,,Playground,2
1028,5gllsJv9y3b7EfntUg9C5M,Some description,EN,,Playground,2
649,71PqDcsomKk7a7i8P6Ekj9,Write something.,NaN,,automated_testing,2
513,7Q8FOoPPSgy5QwADlK42ZF,Ein Auftrag,NaN,,iterativ,2
2780,5tfhxRUg5f75UybkkAuSbW,Excitement factor:,EN,,digione_openworld,2
3800,nYrdMsTW7wjD62RhAWh,random tASK,DE,,Playground,2
757,28ZTOurxwjZ61PfaHI0FFy,Besucherinnen und Besucher,DE,,iterativ-sandbox,3
2437,3CmGLtQcYwbaMn2iFDwhlJ,Schreib einen Satz.,DE,,Playground,3
997,73IGgfCwajkakURxaSb6DE,Describe the image,EN,,demo_EN,3
998,7UEtuD2dZDi8Ua9tRun3Ly,Describe the image,EN,,Playground,3
176,1E05K7rZwH98OR97I5i3qY,Schreib einen Satz.,NaN,,Lernnavi,3
2489,59jaAshF1uK60sUPEDERcU,Describe the picture,EN,There is a girl and a dog in the picture and they are playing together,demo,3
3022,3hNyVZ8kpF38G13vFiBlHu,Solve for n.-n=8(n-18),DE,,Classtime_Math_POC,3
819,aNr8QHVs8gF5UyP3kCWG8r,Describe the picture?,EN,,Playground,3
673,XpnIgKjISY9B8IAshuf2f,Beschreibe den Hauptdarsteller,NaN,,demo_DE,3
1119,9PhuGfW9VTH6PWM9HCc71E,"Sag mir ""Test""",EN,,digione_staging,3
689,5oSunjpbIKn7iSOBGZCG5I,test test test,NaN,,Playground,3
1361,8nV6jHixGLC6LxvgnXSZmn,Erzähle ein Märchen.,EN,,digione_staging,3
3962,6mls93KI7sZaDQhkPQg3Dj,TExt bla bla,EN,,just for fun,3
3034,4wepjjR1qol8ge0hyeFhmy,Answer Elliot’s email.,EN,"Hi!
I’m Elliot. I’m eleven. I’m a student at TTS in Greenwich. I like English and maths. They’re my favourite subjects. My tutor is Mr Turner. He’s my science teacher too. Josh is my friend. We’re in Ms Bashir’s English class. It’s fun and easy. And you?
Bye!
Elliot`",EKV_English,3
98,86X5E8OqRro5z4Lc2SlBn5,Topic: The weather,NaN,,,3
817,59k5NyeUzhGaT6tJHIirr1,Besucherinnen und Besucher,DE,,iterativ,3
3021,3v9PKWRTK5QaWkrsZ23K3p,Find the difference.(8w-3)-(7w),EN,,Classtime_Math_POC,3
3840,23ps8yge26u7xrUmpnepwo,Finde die Lösung.,DE,,CV_652e957f7206291630b912cc,3
43,UORzGr14fw9KvUzsw7brd,Was könnte verbessert werden?,NaN,,,4
50,6HhouwazkTyaFP4Wx9lpJy,Was könnte verbessert werden?,NaN,,,4
2842,88IiMqzfjZU6Qt32rivyjB,Nenne drei unterschiedliche Bewegungsarten.,DE,"  In Zweierreihen stehen die Rennwagen am Start. Gespannt sehen die Rennfahrer auf die Startampel. Bei Grün geht es los. Rennwagen sind sehr schnelle Autos. Man sagt auch: Sie können eine hohe Geschwindigkeit erreichen.   Die Geschwindigkeit Die Geschwindigkeit ist der Quotient aus der Strecke und der Zeit. Geschwindigkeit = Strecke Zeit v = s t Die Geschwindigkeit wird in m s (lies: Meter pro Sekunde) angegeben. Eine andere Einheit für die Geschwindigkeit kennst du von Autos. Dort wird die Einheit km/h (lies: Kilometer pro Stunde) verwendet. Wie du die Einheiten umrechnen kannst, zeigt dir die Grafik.   Auf der Rennstrecke Was passiert beim Start eines Rennens? Die Rennwagen werden beschleunigt. Die Geschwindigkeit wird größer. Dies ist eine beschleunigte Bewegung . Vor der ersten Kurve müssen die Fahrer den Rennwagen abbremsen. Die Geschwindigkeit wird kleiner. Die Rennwagen führen eine verzögerte Bewegung aus. In der Kurve verändert sich die Richtung der Bewegung. Danach folgt oft eine gerade Strecke, auf der die Fahrer den Rennwagen wieder beschleunigen. Höchstgeschwindigkeiten von über 300 km h können auf geraden Streckenabschnitten erreicht werden. Auf geraden Streckenabschnitten bleibt die Geschwindigkeit der Rennwagen gleich. Dies ist eine gleichförmige Bewegung . Die Rennstrecke zwingt die Fahrer, ständig abzubremsen und in die Kurve zu fahren. Beschleunigte Bewegungen, verzögerte Bewegungen, Kurvenfahrten und Streckenabschnitte mit gleichförmiger Bewegung wechseln auf einer Rennstrecke ständig ab.   der Streckenabschnitt der Streckenabschnitt: der Teil einer (Renn-) Strecke   Merke: Die Geschwindigkeit ist der Quotient aus der Strecke und der Zeit. Die Einheit der Geschwindigkeit ist m s oder km h . Bei einer gleichförmigen Bewegung hat ein Körper immer die gleiche Geschwindigkeit. Bei einer Kurvenfahrt ändert sich die Richtung der Bewegung. Wird ein Körper immer schneller, dann führt er eine beschleunigte Bewegung aus. Bei einer verzögerten Bewegung wird die Geschwindigkeit immer kleiner. ",EKV_Physik,4
1004,7aRH68xY1OS85FKTPfp2pt,What is the answer?,EN,,Playground,4
4,eEFZ3WW6kHx9rb9tdtx0AZ,Was könnte verbessert werden?,NaN,,,4
1,aCF0hfb1kQEayDOqwEp0s1,Was könnte verbessert werden?,NaN,,,4
744,1pRLnbAZJR37vgwo8Vxw0S,This is a task,EN,,other_tenant,4
1019,9NLPD1zmbeq7XayTVaQo0k,[This is the stem.],EN,,SV_demo,4
299,4v0zgK6HiNt5vMFcnl9S5m,What does breakeven mean?,NaN,,connectsolutions_en,4
994,DXH6Wy7Qss9jjJxU3zuwy,Write a declarative sentence.,EN,,Playground,4
2702,HNevNarIE9hcDNfIqaJ9,Erkläre den Begriff „Zahnradgetriebe“.,DE,"  Mit Zahnrädern können Kräfte direkt übertragen werden. Werden zwei (oder mehr) Zahnräder miteinander kombiniert, entsteht ein Zahnradgetriebe .   Geschwindigkeiten beim Zahnradgetriebe Zwei Zahnräder sind miteinander kombiniert. Sind die Zahnräder gleich groß, so dreht sich das antreibende Zahnrad genauso schnell wie das angetriebende Zahnrad. Ist das antreibende Zahnrad größer als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad langsamer als das antreibende Zahnrad. Ist das antreibende Zahnrad kleiner als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad schneller als das antreibende Zahnrad.   antreibend antreibend: etwas, das etwas anderes antreibt   Kräfte beim Zahnradgetriebe Das antreibende Zahnrad hat nun den Radius r 1 und das angetriebene Rad den Radius r 2 . Wirkt am antreibenden Zahnrad die Kraft F 1 und am angetriebenen Zahnrad die Kraft F 2 , dann gilt für die Kräfte: r 1 · F 1 = r 2 · F 2 Mit einem Zahnradgetriebe kann also Kraft eingespart werden. Bei Autos und Fahrrädern werden Zahnradgetriebe eingesetzt. Schaltest du bei einer Fahrrad-Gangschaltung in einen höheren Gang, dann werden die Zahnräder in der Gangschaltung so kombiniert, dass du weniger Kraft benötigst. Du musst allerdings für die gleiche Strecke häufiger „treten“.   Merke: Zahnräder dienen der direkten Kraftübertragung. Zahnradgetriebe sind eine Kombination aus mehreren unterschiedlich großen Zahnrädern. ",EKV_Physik,4
763,2m0xpgrzoxH9QQXxV1o3Rl,Beschreiben Sie deren Anliegen.,DE,,iterativ-sandbox,4
2526,9IOQmknqlOia8bPNSTQpy5,Він народився у Швейцарії.,EN,,demo,4
724,1uABTLp95CK7CBfYLNsodE,Hallo aus der Testumgebung,EN,,digione_staging,4
573,8q1hpGs813R6B7FL7XTjkv,Frage:Ist die Schlafzimmerlampe schon da?,NaN,,PoC,5
1857,6od2QQKz4WJ71kf7mZ7jgC,What models do we have?,EN,,Playground,5
3692,7hvRQmyfUMS71XyLOtJdRY,This is a reference Task,DE,,Open Questions PoC,5
1873,94d3UiWJ0277xVEZ0ilS50,"Qu'entend-on par le terme ""rétro-délégation""?",NaN,,connectsolutions_fr,5
586,9XdyGVcMBQ46XuuEclSfFn,What did you do yesterday?,NaN,,Lernnavi,5
1833,78WEDlUjfmU5HqBSXnd9oH,Write a sentence in present.,EN,,Playground,5
504,9nUSSl9tZgW6FUka2UUMEt,Schreibe einen Satz auf Deutsch.,NaN,,Playground,5
587,9FOV3gszQgF9TFGrVtbAPd,What did you do yesterday?,NaN,,Playground,5
542,4U7WUdcsE9676qErNBtw85,Diese Tabelle entspricht welchem Modell:,NaN,,connectsolutions_de,5
960,2VX1HHa4SZp9Cs6Suof4ho,Beschreibe den Hund im Bild.,DE,,other_tenant,5
18,72FbMk54E2aXb5mnKL8.M,Welche Aufgaben waren besonders unklar?,NaN,,,5
926,1xgHkdji4n27IrsqwdFmhp,"""А"" - перша літера абетки.",DE,,task-pool-smartest,5
2704,2U6hRpolI4D7j1nzJMeWRZ,Nenne die Bestandteile eines Hebels.,DE,"  Die Wippe ist ein Hebel Fast auf jedem Spielplatz befindet sich eine Wippe. Kinder sitzen an je einem Ende der Wippe und können miteinander schaukeln. Physikalisch betrachtet ist eine Wippe ein Hebel . Jeder Hebel hat einen Drehpunkt . Alle Griffe oder Stangen, die drehbar gelagert sind, bezeichnet man als Hebel. Bei der Wippe gibt es links und rechts vom Drehpunkt einen Hebelarm . Die Wippe bezeichnet man deshalb als zweiseitigen Hebel .   Der Hebel als Kraftwandler Auf einer Wippe hast du bestimmt schon beobachtet, dass ein kleines Mädchen einen großen Jungen anheben kann. Wie funktioniert das? Mit ihrem Gewicht üben die Kinder auf der Wippe eine Kraft nach unten aus. Das kleinere und leichtere Mädchen übt mit ihrem Körpergewicht weniger Kraft aus als der große Junge. Sie sitzt aber weiter vom Drehpunkt weg. Deshalb kann das Mädchen den großen Jungen anheben. Hebel können also Kräfte verändern. Man sagt deshalb auch: Hebel sind Kraftwandler . Am Beispiel des kleinen Mädchens erkennst du: Mit einem Hebel kann Kraft gespart werden. Je länger ein Hebelarm wird, desto kleiner wird der Kraftaufwand .   Kraftaufwand der Kraftaufwand: die Kraft, die benötigt wird   Eine harte Nuss ist zu knacken Willst du eine Nuss zerdrücken, reicht deine Muskelkraft alleine nicht aus. Du brauchst ein geeignetes Werkzeug dazu. Am besten eignet sich ein Nussknacker mit langem Griff. Beim Nussknacker befindet sich der Drehpunkt ganz am Ende des Hebels. Es gibt einen kurzen und einen langen Hebelarm beim Nussknacker. Den langen Hebelarm nutzt du zum Zudrücken.   Der einseitige Hebel Befinden sich die beiden Hebelarme auf derselben Seite vom Drehpunkt, so spricht man von einem einseitigen Hebel . Beispiele für einen einseitigen Hebel sind der Nussknacker und die Schubkarre:   Anwendung von Hebeln Bei vielen Werkzeugen wird die Kraftwandlung von Hebeln ausgenutzt. Die Astschere und der Schraubenschlüssel sind Beispiele für Werkzeuge mit Hebeln. Durch eine Verlängerung des Griffs wird der Kraftaufwand für den Handwerker kleiner.   Merke: Ein Hebel besteht aus einem Drehpunkt und zwei Hebelarmen. Es gibt einseitige und zweiseitige Hebel. Mit einem Hebel kann Kraft gespart werden. Je länger ein Hebelarm wird, desto kleiner wird der Kraftaufwand. ",EKV_Physik,5
661,5j0Rr5jlDk59GqSn89amX6,Translate into German:Я не швейцарець.,NaN,,demo,5
925,67O6lTzBuHz7WIvFT9QIZJ,"""А"" - перша літера абетки.",DE,,task-pool-smartest,5
313,45ThHefDwNG9wxNWsUDrsw,What is your favorite color?,NaN,,connectsolutions_en,5
740,a0s1XNwpeGQ9pLGnqdkhni,"Tranlate: ""I love my dog""",DE,,other_tenant,5
2441,4QoaqmHMkr9JTM0xbx5gr,Who comes to Howie's shop?,NaN,,digione_openworld,5
2940,NNH48T29g9DHS2GHUNpf,Wie nennt man positiven Stress?,NaN,,connectsolutions_de,5
2961,2upPdGsh5J6a5EZnjJdF7m,Comment appelle-t-on le stress positif?,NaN,,connectsolutions_fr,5
413,4UCM9unkFUy7VZ4CSgvkjj,Répondez à la voix passive.,NaN,,Schulverlagplus French,5
2886,71XPanmM24e7vvL0cwpzTP,Write a sentence in present,EN,,Playground,5
162,4w9GhyqYclU6DR2ECZdxo4,Welches sind die 7 P?,NaN,,Marketing Grundlagen,5
17,aho5UhSVAZi8KInlgXusRX,Welche Aufgaben waren besonders einfach?,NaN,,,5
16,TvfrCztArka57flYWadRG,Welche Aufgaben waren besonders schwierig?,NaN,,,5
3085,AXsOSMuzwQanw5rEtE1Yq,Nenne drei Hauptstädte europäischer Länder.,DE,,Playground,5
3077,55FjrsbHUQb8DPG84jbxkh,Wann endete der Erste Weltkrieg?,DE,,Playground,5
897,9BEPLYwJtle6SNFq4iKN0U,Write a sentence in english,EN,,other_tenant,5
2715,5qqeLrk3QHP9jYoc6E6XoO,Erläutere den Begriff „elektrischer Widerstand“.,DE,"  Widerstand gegen den Strom In jedem Metall-Draht gibt es freie Elektronen, die sich ungeordnet im Draht bewegen (oberer Teil der Grafik). Wird der Draht an eine Spannungsquelle angeschlossen, werden die freien Elektronen durch den Draht zum Pluspol getrieben (unterer Teil der Grafik). Die Elektronen stoßen dabei immer wieder mit den Atomen im Draht zusammen. Dadurch werden die Elektronen in ihrer Bewegung eingeschränkt. Je mehr Zusammenstöße stattfinden, desto geringer wird der Elektronenstrom. Durch die Zusammenstöße beginnen die Atome heftiger zu schwingen. Nach außen hin macht sich dies durch eine Erwärmung des Drahts bemerkbar. Nicht nur Metall-Drähte, sondern alle elektrischen Bauteile schränken den elektrischen Strom ein. Diese Eigenschaft wird elektrischer Widerstand genannt.   Spannung und Widerstand Die Stärke des Stroms in einem Stromkreis hängt von der Spannung und dem elektrischen Widerstand der Bauteile ab: Die Spannung treibt die Elektronen an. Der elektrische Strom wird jedoch durch den Widerstand der Bauteile eingeschränkt. Bei gleicher Spannung gilt: Je größer der Widerstand eines Bauteils ist, desto kleiner ist die elektrische Stromstärke.   Berechnung des Widerstands Den Widerstand eines elektrischen Bauteils kannst du berechnen. Dazu dividierst du die Spannung durch die Stromstärke. Elektrischer Widerstand= Spannung Stromstärke R = U I Der elektrische Widerstand hat das Formelzeichen R und die Einheit Ohm . Sie wurde nach dem Physiker Georg Simon Ohm (1789 – 1854) benannt. Die Einheit Ohm wird mit dem griechischen Buchstaben Ω (Omega) abgekürzt. Größere Widerstände werden in kΩ (Kiloohm) oder MΩ (Megaohm) angegeben. 1 Ohm = 1 Volt 1 Ampere 1 M Ω = 1000 k Ω 1 k Ω = 1000 Ω   dividieren dividieren: eine Größe durch eine andere Größe teilen   Beispiel: Berechnung des elektrischen Widerstands An diesem Beispiel kannst du sehen, wie der elektrische Widerstand berechnet wird: Gegeben: U = 6 , 2 V ; I = 300 mA = 0 , 3 A Gesucht: R Rechnung: R = U I R = 6 , 2 V 0 , 3 A R = 20 , 7 V A R = 20 , 7 Ω Bei der Spannung von 6 , 2 V hat das Lämpchen einen Widerstand von 20 , 7 Ω .   Merke: Jeder Leiter und jedes elektrische Gerät schränken den elektrischen Strom ein. Diese Eigenschaft wird als elektrischer Widerstand bezeichnet. Die Größe des Widerstands wird mit dieser Formel berechnet: R = U I Formelzeichen: R Einheit: Ohm(Ω) ",EKV_Physik,5
746,HUtxPkloBJ7XLIOUfJZSn,Translate: I love my dog,DE,,Playground,5
154,5dTVecGZaDU6jyi0XnmgjT,Beschreibe den Handlungsbereich Vermitteln stichwortartig.,NaN,,jugendundsport,5
327,6KpjP2L0gOc9caqXVNtk2Q,Répondez à la voix passive.,NaN,,Schulverlagplus French,5
928,aANiFOmnISr6tHKrt45EPg,"""А"" - перша літера абетки.",DE,,task-pool-smartest,5
963,7Xx3NrODBh69k4BwlIa1jb,Beschreiben Sie die folgende Grafik:,DE,,Getmorebrain PoC,5
592,2nrIbSGCnBTaitH65i7FqT,Frage:Ist der Müll schon unten?,NaN,,PoC,5
225,4KWbwnTRRMMawwNAZGhuox,Dies ist eine offene Aufgabe,NaN,,Dennis Mobile Academy,5
605,3Ynbi8awXbP6yBwGH9EQgv,Write something about your day.,NaN,,Playground,5
48,9Aq1g8v-4Ng8Cy2qU5I5gy,Welche Aufgaben waren besonders einfach?,NaN,,,5
47,ahajWuJQEt8B0taU1nhVd,Welche Aufgaben waren besonders unklar?,NaN,,,5
46,fE-..JxnAaBakJ4NRa7D3u,Welche Aufgaben waren besonders schwierig?,NaN,,,5
102,aQK7SawIZxP9baK5xBafGd,How was your day today?,NaN,,,5
601,3Sy0yl9kBUs6PnZUxuqidP,Tell me something about cats:,NaN,,Playground,5
328,7BQxthOgzWM9eWBD2I9iPy,How is the weather today?,NaN,,Playground,5
106,2g1Zk8bdput6VjJvBna8N2,Welche COVID-19 Sicherheitsregeln kennst du?,NaN,,,5
1675,4EiQOjxgyfN9ZDVIpaVKcs,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1677,42FTGgv3AZO5E3ESVyUeRD,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1679,5B33T5IWToW8XcoQ9HGKx2,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1135,vO9lrQFWnd6rddJnOBDkJ,Ergänze im Passiv Präsens.packen: Die Koffer,DE,,Cornelsen DE,6
1649,2KZSSpb4uGH9w9LbTJiUYd,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1651,9qXYav5cgzw9KgPruvAlX2,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1375,XZZNGpJJoP9NfrRPSfR8w,"Translate ""He loves me"" to german:",DE,,api-trial-leonore.guillain-at-gmail.com,6
1653,9Hao1kKnzsc9FpbECdTH1Q,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1681,3zbxDUoJVuh8Rptc9NhUqT,When was the battle of Waterloo?,EN,,api-trial-reda-at-upskyld.com,6
1411,8gMM2RMhYDq7fGOLvf43Qf,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1409,5peSXa7DKne6fGU2Go6xuQ,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1374,4zcsaIGJPKc5XQ9cX2N0vo,"Translate ""He loves me"" to german",DE,,api-trial-leonore.guillain-at-gmail.com,6
1368,nqu0vtfgjH8ly72XMcGSF,When was the battle of Waterloo?,DE,,Cornelsen EN,6
1413,3v4yM9Ls5rH9cV7qFLr3OW,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1370,fq0rtjwXs79bZKorNNJxs,When was the battle of Waterloo?,EN,,Cornelsen EN,6
1402,6C3hIShVtFc5y9q53aK8HB,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1655,5dykdJ0qry1aM9Jzj6vJf1,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1657,1vWIrL5FL9A7euj54Hn9on,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1405,5qMAkLb47xJ8LmJqOqfkQl,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1401,8jzjALdq9Pk7Pjc1yRfqgc,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1399,3xR2maFYzzK92jtQFpftV9,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1397,1z4E89TgHSz9UGddtnQxBs,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1396,7tGByzBuieXa5neEFykxw9,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1407,9p3ySDQHqFg6c3SqwKxw8Q,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1395,2BcrQMrzGkP7BqrNIaHvmR,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1393,4JjY5lxI6DN7ZZQBea6vYe,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1392,2rATYMv4oi86OVHf70vB81,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
698,o34bzEwn8H7s2c4f0R8Dd,Write a sentence about your day.,NaN,,Playground,6
1390,9rCKEPSSaOp7G7DlM1pJJX,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1659,6VHL5M14xrm8ulS2Dt2q57,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
762,5XfzyS7dJ487uL4NZfz8fZ,Ergänzen Sie mindestens zwei weitere Anspruchsgruppen.,DE,,iterativ-sandbox,6
1661,7kXeZlZGvcT5xXWiDIXYNm,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
739,qVrOCQhZmraLEAc8BIoTm,Sind Datenträger bedingungslos als Aufbewahrungsmedien zugelassen?,EN,,client_DE,6
1663,aUu7LFzt9ES6aopjDa8bQc,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1665,aOz7cmIMjvJaiLDcUAO15i,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1667,34dypfvMvegaCA5dzRqIk1,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1384,870VWoRALxZahUqPFQEgSJ,"Translate ""Ich habe durst."" to english.",EN,,DataEnricher,6
1379,6tKWn39JVqC6nMBv9vQoGD,"Translate ""He loves me"" to german:",DE,,api-trial-leonore.guillain-at-gmail.com,6
1669,8dNsGca4tLW8qlRQOCQwbJ,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1403,5l7rPyzlok49AGNoIzQLTc,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1671,4iWPszcaVm76QgWdLFd2v1,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1673,2WcOWcyKPOV6hBaVz1TlHX,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1377,4VGrQMsi4Lf6HJR9cpYwXt,"Translate ""He loves me"" to german:",EN,,api-trial-leonore.guillain-at-gmail.com,6
1378,9fRq8FcU04z6cylMYhxZpp,"Translate ""He loves me"" to german:",DE,,api-trial-leonore.guillain-at-gmail.com,6
1499,8BrSML1KQOl7Cmm4tEA2lk,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1645,29wN6u6UNCE8fU7ozKYVZN,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1485,2xlWYpCQJIi69NhIgTCIqN,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1483,490Kfcp7jndaqgEl8GtJOR,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1481,6XnDcg23g2F5MDL24seRwW,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1479,8fkpNr7DXvC5XJLbdTEGo8,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1477,39ptbblkEGX75GKgEo1QgM,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1553,a0lWi3fv26l86ruT62DrKo,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1555,89t415dvXIR9VoPvmxpfuZ,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1475,3BryO9JGr7dab6wjrRzPoU,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1473,40GBNa5KiTs7guxsazeQqP,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1471,8MZSZthHxvj9xDZF8uDo0q,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1469,aujtOP7Uy4c7rptw5R9kjM,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1467,2H2XH1bXuKpaoEGKIMbV80,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1487,1uHV2ppc1H3a2jSMLa3R07,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1465,2J9ppfq58SL6GBlx4NlsC2,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1463,6J0dM4IDurz8VMOHbXtZwl,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1461,63uygWbwGTL6DN0sDKyPPl,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1066,88QAPR0DfbP9tafEd71RR1,Aus welchen Elementen besteht die Marktorientierung?,NaN,,connectsolutions_de,6
1459,7XMHvB04uiy5L90zxyfjoJ,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1071,8N1GWMl9OtP6ZOjREneuPh,Was ist der Zweck der Genossenschaft?,NaN,,connectsolutions_de,6
1457,a27DhsJobHN7B2Weokm9OF,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1455,7b6EMME5VxiaCEFifjPcs1,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1454,9aou4DbXhgR9EIapsw3UH2,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1452,1cNIJ2zqUmEanTrcoMfXnz,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
1559,YWzHek8cjq9y1nEAUyVIu,Schreibe was du hörst auf Englisch.,EN,,vocitrainer,6
