index,taskId,language,description,context,topic_id,word_count
138,2855,3pst8BqZhTJapDXkfXzpbM,DE,person mass m k g springen hoch m trampolin d n m berechnen weit trampolin dehnen,"  Der Schiffsarzt Robert Mayer notierte 1840/41 in seinem Tagebuch „verworrene Ideen über die Umwandlung von Bewegung in Wärme“. Gleichzeitig meinte er, „ein neues System der Physik mitgebracht“ zu haben. Die Fachwelt begegnete ihm damals abweisend. Heute folgt man seiner Idee der Erhaltungsgrößen.   Die freie Fahrt auf der Achterbahn beginnt von einem hoch gelegenen Startpunkt aus. Die Geschwindigkeit der Wagen nimmt bergab zu und bergauf ab. Während der Fahrt ändern sich Höhe und Geschwindigkeit der Wagen ständig. Für sich gesehen, sind diese Größen relativ; sie kennzeichnen den Zustand der Wagen erst, wenn Wagen, Bahn und Erde als zusammengehörig aufgefasst werden. In der Physik betrachtet man daher alle Körper, die zur eindeutigen Beschreibung eines Vorganges nötig sind, als ein System . Ein fallender Flummi wird immer schneller. Beim Aufprall auf dem Boden wird er auf kurzer Strecke auf v = 0 m s abgebremst, verformt sich dabei und springt wieder hoch. Die sich ändernden Größen Geschwindigkeit, Höhe und Verformung zeigen verschiedene Zustände des Systems „Ball – Erde“ an. In der Physik hat sich die Vorstellung entwickelt, dass es bei allen beobachtbaren Veränderungen eine unveränderliche Größe gibt. Diese Größe heißt Energie . Um quantitative Aussagen über die Energie machen zu können, geht man von zwei Annahmen aus: Energie wird durch Größen erfasst, die im jeweiligen Zustand des Systems messbar sind, und zwar durch die Höhe h , für die Höhenenergie E H , Geschwindigkeit v , für die Bewegungsenergie E B , Verformung s , für die Spannenergie des Systems E S , Es dürfen sich die zur Beschreibung der Energie verwendeten Größen nur durch Wechselwirkungen mit Körpern des Systems ändern. Man spricht von einem abgeschlossenen System , weil dann z.B. keine Energie das System verlässt. Sie ist eine Konstante des Systems, die Energie bleibt erhalten. Man betrachtet einen Gleiter, der auf einer Luftkissenbahn von einem herabsinkenden Antriebsgewicht beschleunigt wird (siehe Experiment Die Bewegungsenergie ): Solange im System „Erde, Luftkissenbahn, Gleiter und Antriebsmasse“ keine weiteren Energieüberführungen stattfinden, das System also abgeschlossen ist, lässt sich seine mechanische Energie durch zwei Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Die Terme ergeben als Einheit für die Energie 1 kg · m 2 · s - 2 = 1 J (1 Joule). Der Wert der Höhenenergie hängt von der Festlegung des Nullniveaus für die Höhe ab. Wird Höhenenergie in Bewegungsenergie überführt, so kommt es nur auf die Höhendifferenz von Ausgangs- und Endlage an, die unabhängig vom Bezugsniveau ist. Die Änderung der Bewegungsenergie wird entsprechend durch die Differenz der Quadrate von Anfangs- und Endgeschwindigkeit bestimmt. Eine sich entspannende Feder kann einen reibungsarm gelagerten Gleiter beschleunigen (siehe Experiment Die Spannenergie ). Hierbei wird Spannenergie in Bewegungsenergie überführt. Aus Masse und Geschwindigkeit des Gleiters kann der zugehörige Term hergeleitet werden: Spannenergie: E S = 1 2 D · s 2 Terme für die mechanische Energie Wird in der Abbildung die Achterbahn mit ihren Wagen und der Erde als abgeschlossenes System betrachtet, so ist ihre Gesamtenergie konstant. Sie ist für jeden Zeitpunkt der Bewegung die Summe aus der Höhenenergie E H und der Bewegungsenergie E B , wobei sich deren Anteile laufend ändern können. Höhe und Geschwindigkeit lassen sich aus den Energietermen bestimmen, so z.B. die Geschwindigkeit im höchsten Punkt eines Loopings. Ob sie ausreicht, den höchsten Punkt ohne herunterzufallen zu durchfahren, kann aber erst durch eine Betrachtung der Kräfte beurteilt werden. Mit dem Energiekonzept können auch ohne Kenntnis der Bewegungsgleichungen einige zur Beschreibung einer Bewegung wichtige Größen bestimmt werden. Das Energiekonzept liefert keine Angaben zum zeitlichen Ablauf. Die „durchfallene“ Höhe h 0 führt unabhängig von der Bahnkurve stets zur selben Endgeschwindigkeit. Wie lange die Bewegung dauert, ist damit nicht gesagt. Bei einem hüpfenden Flummi werden Höhenenergie E H , Bewegungsenergie E B und Spannenergie E S ineinander überführt. Die Beträge der einzelnen Anteile können mit farbigen Anzeigen – dem Energiekontenmodell – dargestellt werden. Betrachtet man Flummi und Boden als abgeschlossenes System, müsste der Ball nach dem Aufprall wieder seine Ausgangshöhe erreichen, es liegt dann nur Höhenenergie vor. Bei reibungsfreien Vorgängen gilt der Energieerhaltungssatz der Mechanik, nach dem die Gesamtenergie eines abgeschlossenen mechanischen Systems als Summe von Höhenenergie, Bewegungsenergie und Spannenergie konstant ist. Durch Reibung wird dem System Energie entzogen, die als thermische Energie nicht mehr vollständig in mechanische Energie ​​ E H ​​ , ​​ E B ​​ und ​​ E S ​​ umsetzbar ist. Das System ist bei Reibung nicht mehr abgeschlossen. Dies zeigt sich beim Flummi: Seine Sprunghöhe nimmt immer weiter ab, weil die Verformung beim Aufprall mit einer Überführung in thermische Energie verbunden ist. Der Erhaltungssatz ist eine Idealisierung, denn in Wirklichkeit lassen sich Energieumsetzungen durch Reibung oder Strahlung nie ganz ver­meiden. Wird das betrachtete System dadurch erweitert, dass man mit einem weiteren Term Änderung einer thermischen Energie ebenfalls berücksichtigt, so zeigt sich wiederum eine Erhaltung der Gesamtenergie.   Die Bewegungsenergie eines Körpers wird auch als kinetische Energie ( E kin ) bezeichnet, für die Höhenenergie verwendet man auch die Begriffe Lageenergie ( E L ) oder potenzielle Energie E pot .   Die mechanische Energie lässt sich durch folgende Terme beschreiben: Höhenenergie: E H = m · g · h Bewegungsenergie: E B = 1 2 m · v 2 Spannenergie: E S = 1 2 D · s 2   Bei reibungsfreien Vorgängen in einem abgeschlossenen System ist die Summe aus Höhenenergie, Bewegungsenergie und Spannenergie konstant (Energieerhaltungssatz der Mechanik). ",,16
139,2857,1ZhT7fwjpniaaCskzdOnyk,DE,bagg tieflad verladen entwickl praktik losung stell,"  Die schiefe Ebene hilft den Menschen An öffentlichen Gebäuden sind neben Treppen auch Rampen vorhanden. Die Rampen sollen vor allem Menschen mit Rollstuhl den Zugang ins Gebäude erleichtern. Eine Rampe ist ein Beispiel für eine schiefe Ebene.   Rampe die Rampe: schräge Fläche   Die schiefe Ebene untersuchen Mit dem Versuchsaufbau in der Grafik kannst du untersuchen, wie man mithilfe einer schiefen Ebene Kraft sparen kann. Dazu hältst du einen Experimentierwagen mit einem Federkraftmesser auf einer schiefen Ebene fest. Die Zugkraft F Z , die du zum Festhalten benötigst, ist dabei genauso groß wie die Hangabtriebskraft F H , die den Wagen die schiefe Ebene hinunterzieht. Wenn du mit der schiefen Ebene eine Last nach oben transportierst, dann gilt: Je kleiner der Steigungswinkel α ist, desto kleiner ist die Hangabtriebskraft F H und im gleichen Maß die Zugkraft F Z . Mit der schiefen Ebene kann man also Kraft sparen. Allerdings wird der Kraftweg mit kleineren Steigungswinkeln immer größer. Die Goldene Regel der Mechanik gilt auch bei der schiefen Ebene.   Merke: Eine schiefe Ebene hilft, Kraft zu sparen. Sie vergrößert aber den Kraftweg entsprechend. ",,7
140,2858,6TGMWbfrXY0a0lpY9BKvCb,DE,nenn beispiel fur einsatz zahnradern,"  Mit Zahnrädern können Kräfte direkt übertragen werden. Werden zwei (oder mehr) Zahnräder miteinander kombiniert, entsteht ein Zahnradgetriebe .   Geschwindigkeiten beim Zahnradgetriebe Zwei Zahnräder sind miteinander kombiniert. Sind die Zahnräder gleich groß, so dreht sich das antreibende Zahnrad genauso schnell wie das angetriebende Zahnrad. Ist das antreibende Zahnrad größer als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad langsamer als das antreibende Zahnrad. Ist das antreibende Zahnrad kleiner als das angetriebene Zahnrad, so dreht sich das antreibende Zahnrad schneller als das antreibende Zahnrad.   antreibend antreibend: etwas, das etwas anderes antreibt   Kräfte beim Zahnradgetriebe Das antreibende Zahnrad hat nun den Radius r 1 und das angetriebene Rad den Radius r 2 . Wirkt am antreibenden Zahnrad die Kraft F 1 und am angetriebenen Zahnrad die Kraft F 2 , dann gilt für die Kräfte: r 1 · F 1 = r 2 · F 2 Mit einem Zahnradgetriebe kann also Kraft eingespart werden. Bei Autos und Fahrrädern werden Zahnradgetriebe eingesetzt. Schaltest du bei einer Fahrrad-Gangschaltung in einen höheren Gang, dann werden die Zahnräder in der Gangschaltung so kombiniert, dass du weniger Kraft benötigst. Du musst allerdings für die gleiche Strecke häufiger „treten“.   Merke: Zahnräder dienen der direkten Kraftübertragung. Zahnradgetriebe sind eine Kombination aus mehreren unterschiedlich großen Zahnrädern. ",,5
141,2859,36kHMGRnS2l6BPDrGpHf88,DE,beschreib jen falsch machen,"  Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge. ",,4
142,2860,9GTsfIXdFSUarxurcua8OC,DE,janina fahren kreuzung auto recht kommen vorfahren lassen auto s vorher sehen m kreuzungsmitt durchfahrt kreuzung km h sagen rechtzeitig bremsen ja immer bewern fahrweis,"  Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge. ",,25
143,2861,4XEhuqkjFX57SJN2LB4oIb,DE,recherchier geschwindigkeitsmessung laser pistol funktionieren,"  Unterschiedliche Geschwindigkeiten Auf einer langen, geraden Straße fährt ein langsam fahrender Traktor. Jens fährt mit seinem Auto hinter dem Traktor her und ist über die geringe Geschwindigkeit des Traktors genervt. Der Traktor fährt mit einer Geschwindigkeit von 15 km h . Jens will unbedingt den Traktor überholen. Zwar sieht Jens in der Ferne ein entgegenkommendes Auto. Er denkt sich aber, dass er das noch schafft – aber dann ist es auch schon passiert, ein Unfall!   Geschwindigkeiten einschätzen Häufig schätzen wir Geschwindigkeiten im Straßenverkehr falsch ein. Eine überlegte Fahrweise und ein Blick auf das Tachometer helfen, Unfälle zu vermeiden.   der /das Tachometer der/das Tachometer: das Messgerät zum Messen von Geschwindigkeiten   Geschwindigkeitskontrollen Vor allem an Unfallschwerpunkten, Baustellen oder Ortseingängen werden Geschwindigkeitskontrollen durchgeführt (siehe Foto). Autofahrer sind häufig überrascht, wie schnell sie gefahren sind.   Merke: Gerade im alltäglichen Straßenverkehr werden Geschwindigkeiten meistens falsch eingeschätzt. Vermeidbare Unfälle sind die Folge. ",,5
144,2862,aHPrGppybUS5LTYEi84HRm,DE,auto geschwindigkeit km h berechn auto sekund zurucklegen,"  Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z.B. von einem Auto) berechnen. Beispiel: Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s   Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z. B. von einem Auto) berechnen.   Das Rechendreieck Das Rechendreieck ist ein gutes Hilfsmittel, um im Physik-Unterricht Rechenaufgaben richtig zu lösen. Vor dem Lösen der Aufgabe musst du allerdings genau überlegen, welche physikalische Größe gesucht ist. Ist beispielsweise die Zeit t gesucht, musst du das t mit dem Finger zuhalten. Dann siehst du sofort, was du rechnen musst: t = s v Soll dagegen der Weg s ausgerechnet werden, dann liefert das Rechendreieck folgende Formel: s = v · t   Beispielrechnung An diesem Beispiel kannst du lernen, wie du die Geschwindigkeit einer Läuferin berechnen kannst: Bei einem 100-m-Lauf benötigt Vera 16 Sekunden. Berechne Veras Geschwindigkeit bei einem 100-m-Lauf. Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s Also läuft Vera mit einer Geschwindigkeit von 6 , 25 m s . ",,8
145,2864,7plMyU6Cqvc7XCM2zp7QQy,DE,beurteil folgend aussag stell richtig magnen ziehen gegenstand metal," Mit Magneten kannst du Zettel oder Fotos an einer Kühlschranktür befestigen. Funktioniert das mit jeder beliebigen Tür? Und wie wirken zwei Magnete aufeinander?   Magnete ziehen bestimmte Gegenstände an und andere nicht. Anziehung tritt nur bei Gegenständen auf, die die Metalle Eisen, Nickel oder Cobalt enthalten. Man bezeichnet diese Stoffe daher als magnetisierbare Stoffe. Gegenstände aus Holz, Glas, Gummi, Kunststoff, Kupfer, Silber, Aluminium und den meisten anderen Stoffen werden dagegen von Magneten nicht angezogen. Magnete haften an einer Kühlschranktür, die Eisen enthält, aber nicht an der Küchentür aus Holz. Magnet und Kühlschrank ziehen sich gegenseitig an. Die Anziehung wirkt dabei durch Papier hindurch, sodass ein Zettel zwischen Ma­gnet und Kühlschranktür eingeklemmt ­werden kann. Dabei tritt die Anziehung schon auf, ohne dass sich Magnet und Gegenstand direkt berühren. Die Wirkung, die ein Magnet ausüben kann, ist an manchen Stellen größer als an an­deren. Legt man z. B. einen Stabmagnet in eine Schachtel mit Eisennägeln, so bleiben im Bereich der Enden des Magnets die meisten Nägel hängen. In der Mitte des Stabmagnets werden die Nägel kaum angezogen. An den Enden des Stabmagnets beobachten wir die größte Wirkung. Diese Stellen größter Wirkung heißen Pole eines Magnets.   Jeder Magnet hat zwei Pole. Nähert man einen Pol eines Magnets einem Pol eines anderen Magnets, so ziehen sich die Magnete an oder stoßen sich ab. Unter welchen Bedingungen sich Magnete anziehen oder abstoßen, kann man mit einen Experiment herausfinden: Zwei farbig gekennzeichnete Experimentiermagnete ziehen sich an, wenn sich verschiedenfarbige Seiten gegenüberstehen. Sie stoßen sich ab, wenn sich gleichfarbige Seiten gegenüberstehen. Jeder Ma­gnet hat also zwei verschiedenartige Pole. Anziehung und Abstoßung bei Magneten Ein um die Mitte drehbar gelagerter Stabmagnet, richtet sich immer in die gleiche Richtung aus, wenn sich kein anderer Magnet oder eisenhaltiger Gegenstand in der Nähe befindet. Ein Pol des beweglichen Stabmagnets zeigt nach Norden. Dieser Pol des Magnets wird Nordpol genannt und bei Experimentiermagneten oft rot gefärbt. Der andere Pol des Stabmagnets zeigt nach Süden. Er heißt Südpol und wird bei Experimentier­magneten oft grün gefärbt. Bei Magneten, die uns im Alltag begegnen, sind die Pole meist nicht mit verschiedenen ­Farben gekennzeichnet. Trotzdem haben alle Magnete einen Nordpol und einen Südpol. Bei der Spielzeugeisenbahn zeigt z. B. am vorderen Ende der Waggons immer der Südpol des dort angebrachten Magnets nach außen. Am hinteren Ende der Waggons weist der Nordpol des Magnets nach außen.   Magnete ziehen Gegenstände an, die Eisen, Nickel oder Cobalt enthalten. Die Anziehung tritt auf, ohne dass sich ­Magnet und Gegenstand berühren. Jeder Magnet hat zwei verschiedenartige Pole – einen Nordpol und einen Südpol. An ihnen ist die ­Wirkung am stärksten. Zwei Magnete ziehen sich an, wenn sich verschiedenartige Pole gegenüberstehen. Zwei Magnete stoßen sich ab, wenn sich ­gleichartige Pole gegenüberstehen. ",,9
146,2866,4QTxDi36R0O8o0tzoNOC4s,DE,elektrisch gerat meist kabel elektrisch quell verbinden erlauter warum trotzdem geschlossen stromkrei handeln,,,13
147,2867,5V7dciZ9aKTaYrEpMu2Sf3,DE,leitungswass leiten elektrisch strom destilliert wasser leiten strom schlecht stell hypoth destilliert wasser,,,13
148,2868,1x0U7B1Cjau7MjgjvXcdzH,DE,warum durchfuhrung regressen transportversicherung wichtig immer wichtig nennen drei grund antwort jeweil vollstandige satzen,,,14
149,2869,1woeBcWOKp1avbDPTNPgiG,DE,waschmaschin mi krowel schaltunge einbauen gib schalter befinden nenn weiter elektrog haushalt schaltung,,,13
150,2870,5h9Z6spJ82X9ZOKMODClfg,DE,nenn drei gerat unterschiedlich wirkung elektrisch strom nutzen,,,8
151,2871,830F3KYgl1X9EgARwqn6iT,DE,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt b nennen oben genannt ereigni zwei beispiel fur rettungsmassnahmen der kosten ublicherweis hevarien gross abrechnen stichwort genugen,,,40
152,2872,71eQf982UDaNStzMTCqMQ,DE,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt c erklar kunde besonderheit bezug versicherungssumm havari gross,,,31
153,2873,1oY25dRckL5aNjjBqpZQ1R,DE,warum durchfuhrung regressen transportversicherung wichtig immer wichtig nennen drei grund antwort jeweil vollstandige satzen,,,14
154,2874,4iVRxDvnOgDayijoLgUn9u,DE,arbeiten schadendienst versicherungsgesellschaft kund teilen telefonisch drei contain schiff mv europa befinden laufen maschinenschad grund wurd havari gross erklart kund pauschalpolic basi abvt -- erklar kunde havari gross,,,28
155,2875,1t1PhuQLHbv7ycUKjQhPBl,DE,planen beschreib experi nachweisen kannst elektromagnen pol,"  Elektrischer Strom bewirkt, dass Lampen Licht aussenden. Welche weiteren Wirkungen hat elektrischer Strom?   Der Kran im Bild oben hat keinen Haken, sondern eine große Platte am Ende des Kranseils. Der Gegenstand scheint an der Platte „zu kleben“. Der Kran kann Gegenstände, die Eisen enthalten, hochheben. Die Platte am Ende des Kranseils ist ein Magnet, dessen magnetische Wirkung man ein- und ausschalten kann. Ansonsten könnte der Kran die einmal hochgehobenen Gegenstände nicht wieder ablegen. Hans Christian Oersted entdeckte 1820, dass eine Magnetnadel in der Nähe eines elektrischen Stromes aus ihrer ursprünglichen Lage ausgelenkt wird. Diese magnetische Wirkung lässt sich zum Bau eines Elektromagnets nutzen. Dazu wickelt man einen isolierten Draht um eine Eisenstange. Diese spiralförmige Anordnung wirkt ähnlich wie ein Stabmagnet, d.h., an den Enden bilden sich jeweils ein Nord- und ein Südpol. Auch ohne Eisenkern hat eine solche Spule im geschlossenen Stromkreis diese Wirkung, allerdings deutlich schwächer als mit Eisenkern. Der Vorteil eines Elektromagneten besteht darin, dass man ihn ein- und ausschalten kann. Vertauscht man die Anschlüsse an der elektrischen Quelle, so wechseln die Magnetpole. Die Wärmewirkung des elektrischen Stromes wird in verschiedenen Geräten (z. B. Bügeleisen oder Föhn) genutzt. Elektrische Leiter in einem geschlossenen Stromkreis können sich erwärmen. Die Temperatur des Leiters kann so weit ansteigen, dass er zu glühen beginnt. Welche Temperatur erreicht wird, hängt z. B. von der Dicke, der Länge und dem Material des Leiters sowie von der Nennspannung der elektrischen Quelle ab. Die elektrischen Leitungen dehnen sich infolge der Temperaturerhöhung aus. Eine LED in einem geschlossenen Stromkreis sendet Licht aus. Die Farbe wird durch das leitende Material bestimmt. In vielen Fällen ist die Lichtwirkung des elektrischen Stromes mit der Wärmewirkung verbunden. Leuchtende Stoffe sind meistens sehr heiß. Der Vorteil einer LED ist, dass der elektrische Strom in ihr eine nur geringe Wärmewirkung zeigt. Wirkungen können unterschiedlich stark auftreten. Dies lässt sich auf unterschiedlich starke elektrische Ströme zurückführen.   Ein stromführender Leiter zeigt in seiner Umgebung magnetische Wirkung. Elektrischer Strom erwärmt einen Leiter. Elektrischer Strom führt in Lampen zu Licht. ",,7
