language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
14953,deu,AusgangslageDie Handels AG ist ein kleines Warenhandelsunternehmen. Sie sind beauftragt die wirtschaftliche Lage des Unternehmens zu beurteilen. Mitarbeiter der Buchhaltung stellen Ihnen die folgenden Kennzahlen zur Verfügung:Liquiditätsgrad 3 = 473 %Eigenkapitalquote = 64 %Liquiditätsgrad 1 = 27 %Anlagedeckungsgrad 2 = 138 %Intensität des Umlaufvermögens = 33 %Liquiditätsgrad 2 = 153 %Intensität des Anlagevermögens = 67 %Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Anlagedeckung des Unternehmens und begründen Sie mit Hilfe der goldenen Bilanzregel im unten stehenden Textfeld stichwortartig. Welche weitere Kennzahl wäre noch hilfreich für die Beurteilung der Anlagedeckung? (5 Punkte),,9.0,ffhs,Accounting,,92,9PMk4k18gNu8ddymLYshi1
14954,deu,AusgangslageDie Beispiel AG ist ein kleines Detailhandelsunternehmen. Der Buchhalter der Beispiel AG bittet Sie bei der Beurteilung des Unternehmens um Hilfe und stellt Ihnen ein paar Kennzahlen zur Verfügung:Eigenkapitalquote = 57.5%Anlagedeckungsgrad 2 = 160.8%Eigenkapitalrentabilität = 12%Liquiditätsgrad 3 = 464.7%Gesamtkapitalrentabilität = 9.4%Intensität des Anlagevermögens = 56.4%Der Fremdkapitalzins beträgt 5%.Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Kapitalstruktur des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig. Berücksichtigen Sie dabei den Leverage-Effekt (5 Punkte).,,9.0,ffhs,Accounting,,73,8oI2GE04oZ0aRBvJpK9MOP
14955,deu,AusgangslageDie Beispiel AG ist ein kleines Detailhandelsunternehmen. Der Buchhalter der Beispiel AG bittet Sie bei der Beurteilung des Unternehmens um Hilfe und stellt Ihnen ein paar Kennzahlen zur Verfügung:Eigenkapitalquote = 57.5%Anlagedeckungsgrad 2 = 160.8%Eigenkapitalrentabilität = 12%Liquiditätsgrad 3 = 464.7%Gesamtkapitalrentabilität = 9.4%Intensität des Anlagevermögens = 56.4%Der Fremdkapitalzins beträgt 5%.Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Rentabilität des Unternehmens und begründen Sie im unten stehenden Textfeld stichwortartig (5 Punkte).,,9.0,ffhs,Accounting,,68,7bw06WDQPJV5QYYsmItCPd
14956,deu,"AusgangslageDie Beispiel AG ist ein kleines Detailhandelsunternehmen. Der Buchhalter der Beispiel AG bittet Sie bei der Beurteilung des Unternehmens um Hilfe und stellt Ihnen ein paar Kennzahlen zur Verfügung:Eigenkapitalquote = 57.5%Anlagedeckungsgrad 2 = 160.8%Eigenkapitalrentabilität = 12%Liquiditätsgrad 3 = 464.7%Gesamtkapitalrentabilität = 9.4%Intensität des Anlagevermögens = 56.4%Der Fremdkapitalzins beträgt 5%.Frage 2Beurteilen Sie anhand der relevanten Kennzahl(en) die Anlagedeckung des Unternehmens, begründen Sie mit Hilfe der goldenen Bilanzregel und erläutern Sie die goldene Bilanzregel. Notieren Sie Ihre Antwort stichwortartig im unten stehenden Textfeld (5 Punkte).",,9.0,ffhs,Accounting,,82,8NahvEDSTPdaEps0wNLf5l
14957,deu,Was zeigt die Geldflussrechnung? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Einführung Geldflussrechnung,,13,219f5joqQql7XDySwYd25v
14958,deu,Nennen Sie die drei Bereiche der Geldflussrechnung. (1.5 Punkte),,9.0,ffhs,Einführung Geldflussrechnung,,9,8KQDnETWlW588jCixnINxC
14959,deu,"Aus welchem Grund wird die Geldflussrechnung in die drei Bereiche Betriebstätigkeit, Investitionstätigkeit und Finanzierungstätigkeit gegliedert? Antworten Sie bitte in einem kurzen Satz. (1 Punkt)",,9.0,ffhs,Einführung Geldflussrechnung,,24,4BVgGOMT8lc7a9OVzceRfy
14960,deu,Beschreiben Sie die indirekte Cashflow-Berechnung in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Einführung Geldflussrechnung,,11,76nhkazQaKY95MpLDzRLxU
14961,deu,"Nennen Sie die drei Informationslücken von Bilanz und Erfolgsrechnung, die mit Hilfe der Geldflussrechnung geschlossen werden. (1.5 Punkte)",,9.0,ffhs,Einführung Geldflussrechnung,,18,3I0z2itiCCK8beR3pvnKAB
14962,deu,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt)«Die Erfolgsrechnung zeigt die Aufwände und Erträge einer Periode sowie die Ursachen für die Veränderung des Eigenkapitals und dessen Aufbau.»",,9.0,ffhs,Einführung Geldflussrechnung,,37,3KaehXdPxUk9ronkE202Eq
14963,deu,"Begründen Sie in einem kurzen Satz, weshalb die folgende Aussage aus der vorherigen Aufgabenstellung falsch ist? (1 Punkt)«Der Erfolg eines Unternehmens hängt eng mit dem Geldfluss zusammen. Die Erfolgsrechnung zeigt demzufolge dieselbe Zahl als Gewinn/Verlust wie die Geldflussrechnung als Zunahme/Abnahme der flüssigen Mittel.»",,9.0,ffhs,Einführung Geldflussrechnung,,43,9joSdj86KKC9fiML1D4ECL
14964,deu,Ein Unternehmen weist in den letzten fünf Jahren jeweils einen stark negativen operativen Cashflow aus. Wie beurteilen Sie basierend auf dieser Information die Geschäftstätigkeit des Unternehmens? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,35,3fOgFu7o7g8v4d4SkpwMC
14965,deu,Ein Unternehmen weist in den letzten fünf Jahren jeweils einen stark negativen operativen Cashflow aus. Welchen Einfluss hat dies auf die Finanzierungsmassnahmen und die Investitionstätigkeit des Unternehmens? Antworten Sie bitte in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,36,9k6o4V3qB4k7Ts6ezK5cZT
14966,deu,Was bedeutet ein negativer finanzieller Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,17,33KQBcgBh187qHk5LUhgEe
14967,deu,Was bedeutet ein negativer investiver Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,17,2QXR9xomSRh911HWQchHCq
14968,deu,Was bedeutet ein positiver finanzieller Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,17,8KEdgw9QEyC5ISCU0kjxuh
14969,deu,Was bedeutet ein positiver investiver Cashflow in einer Periode? Erklären Sie in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,17,6YNymtRvUNj66i8zNki3h2
14970,deu,Was ist mit dem Begriff Cashflow gemeint? Erklären Sie den Begriff Cashflow in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,18,5fffcrwUoxL9DvmznUa1r4
14971,deu,Erklären Sie den Begriff Nettoinvestitionen in einem kurzen Satz. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,11,4basKSii3LSaDdxCST67bD
14972,deu,Der Free Cashflow ist definiert als Differenz zwischen dem Cashflow und den Nettoinvestitionen. Erklären Sie in einem kurzen Satz die Bedeutung des Free Cashflow. (1 Punkt),,9.0,ffhs,Geldflussrechnung,,26,5A3DWMsshT79Tz4FkxLX7i
14987,deu,"Ein geeignetes Planungsinstrument erleichtert das Zeitmanagement. Manuelle Zeitplanungsinstrumente wie eine Agenda oder ein Terminkalender haben den Vorteil, dass man sich beim handschriftlichen Erfassen besser auf die Ereignisse und Ziele konzentriert, die man aufschreibt. Elektronische Instrumente wie Smartphones oder Softwareprogramme wie Microsoft Outlook haben auch Vorteile. Welche?",,11.0,connectsolutions_de,Selbstmanagement,,46,5YSAZzIwF7X5TWAJC8e3GC
14988,deu,In der Regel unterscheidet man vier Stressoren.  Welche zwei anderen Stressoren gibt es neben physischen Stressoren und physikalischen Stressoren?,,11.0,connectsolutions_de,Selbstmanagement,,19,aW1cigyt9Dv8AuJ1NVEScY
14989,deu,"Was du noch nicht oder noch nicht vollständig erledigen konntest, musst du als Pendenzen für die nächste Planungsperiode vormerken. Welche Fragen musst du dir stellen, um aus der Verspätung zu lernen?",,11.0,connectsolutions_de,Selbstmanagement,,31,3JHeSWEVyIO5S90KA5w2SW
14990,deu,"Die Methode 635 sieht vor, dass sich von den sechs Teilnehmenden jede Person die Ideen der fünf anderen anhört. Wofür steht die Nummer drei?",,11.0,connectsolutions_de,Selbstmanagement,,24,4WzJ5WFl51g9ptTrLhU9Jx
14993,deu,Ist $x = –2$ eine Lösung der Gleichung $\sqrt{x+6}=6+x^{2}$ ? Begründe deine Antwort rechnerisch.,,1.0,Lernnavi,Quadratische Gleichungen lösen,Die Schülerinnen und Schüler können quadratische Gleichungen ohne Parameter lösen,14,bmNTbN2PAUPb3dQzMSjL2J
15002,deu,"Ein nicht ergonomischer Arbeitsplatz kann den Stress bei der Arbeit erhöhen. Welche Elemente des Arbeitsplatzes können Stressoren sein, wenn sie nicht optimal eingerichtet bzw. eingestellt sind?",,11.0,connectsolutions_de,Selbstmanagement,,26,agc5YUXf1h78fQClVlyL3B
15003,deu,"Was ist der korrekte Begriff für Material, das man einkauft und weiterverarbeitet?",,27.0,Schulverlag plus,,,12,2M7PjGVb5NJ6AHpnIJele0
15004,deu,"Nennen Sie drei Elemente (stichwortartig), die dem Schreiner in seinem Produktionsprozess als Vorleistung dienen.",,27.0,Schulverlag plus,,,14,37to077dDzG9FI861q9PPj
15005,deu,"Nennen Sie drei Elemente (stichwortartig), die im Produktionsprozess des Schreiners als Investition fungieren.",,27.0,Schulverlag plus,,,13,10uWbJNdAWK7SMZLrzj4Uy
15008,deu,"Beschreiben Sie kurz, was Sie unter dem Begriff des Sponsoring verstehen.",,19.0,Marketing Grundlagen,,,11,aAZ13FjbBFWaYnv8yBnrml
15010,deu,Nennen Sie den ersten Schritt zur Erstellung einer Portfolioanalyse:,,19.0,Marketing Grundlagen,,,9,48ehdboYg586wOdrB9eWvC
15011,deu,Beschreiben Sie in kurzen Sätzen Nachteile der Portfolioanalyse:,,19.0,Marketing Grundlagen,,,8,V2YX6VyfNZ68E5B35toMD
15012,deu,Welche Risiken können beim Produktporfoliomanagement auftreten?,,19.0,Marketing Grundlagen,,,6,5S8B2mvmpZp5T0qmfdYgVa
15013,deu,Nennen Sie die drei univariaten Statistiken.,,19.0,Marketing Grundlagen,,,6,14y80JayU309cnhK7tOFrq
15019,deu,Beschreibe deinen Tag in drei Stichworten.,,1.0,Lernnavi,Deutsch,Sprache als System,6,9wqqG3LAIy46f4WiRky43d
15023,deu,"Bilde aus dem Satzgefüge mehrere Sätze, die stilistisch besser (d.h. verständlicher) sind.Die Pilotin, die neben der Pionierin der Luftfahrt, wie wir sie heute kennen, Amelia Earhart, nicht in Vergessenheit geraten darf, weil sie ebenso mutig und erfolgreich war, ist Elly Beinhorn, eine Deutsche aus Hannover, die als erste Frau allein um die Welt flog.",,1.0,Lernnavi,Hauptsätze und Nebensätze,,54,7pPnbyBV2pVaNfgp46HzNs
15024,deu,"Verdeutliche die Aussagen des unten stehenden Textes, indem du bei den nummerierten Stellen Konnektoren (z. B. weil, nämlich usw.) einfügst und die Sätze entsprechend umformulierst. Dadurch ergeben sich aus einfachen Sätzen zum Teil Satzgefüge. (1) Das Verlassen des Schlittens führt zu einer rapiden Verschlechterung von Bacons Gesundheitszustand. (2) Scharen von Ärzten reisen zu seiner Pflege aus der Hauptstadt an. (3) Der Stalljunge wird mit seinen wichtigen Beobachtungen nicht mehr zu Bacon vorgelassen. (4) Er führt das Experiment fort und stellt fest, dass am gefrorenen Huhn auch nach zwei Wochen keinerlei Zeichen von Verwesung festzustellen sind. (5) Schliesslich stirbt Bacon. (6) Der Stalljunge will den Ärzten das Ergebnis seines Experiments anvertrauen. (7) Diese interessieren sich nicht dafür. nach Bertolt Brechts Text Das Experiment.",,1.0,Lernnavi,Konnektoren,,122,5T6iTNNbQm99Ibg3-410Om
15025,deu,Was passiert auf einem Bauernhof?Antworte in einem kurzen Satz.,,1.0,Lernnavi,,,9,863IcwydXxA5U3mIe3fVqA
15026,deu,Was gibt es in einer Schreinerwerkstatt?Antworte in einem kurzen Satz.,,1.0,Lernnavi,,,10,3MFNU0xZBMP8avxaE7ORjH
15027,deu,Was gefällt Dir am Lernnavi?Antworte in einem kurzen Satz.,,1.0,Lernnavi,,,9,2559nmw8HZa6uQGSuDIVgG
15028,deu,"Beschreibe, wie man den Scheitelpunkt der Parabel findet, die in der Form $f(x)=ax^{2} + bx + c$ vorliegt. Verwende $f(x) =x^{2}-6x+8$ als Beispiel.",,1.0,Lernnavi,Parabelgleichung - Graph - Scheitel,"Die Schülerinnen und Schüler können den Zusammenhang zwischen Parabelgleichung, Graph und Scheitelpunkt erkennen und anwenden",23,1WuhVWGt29g7493WIHOipn
15065,deu,"Valérie, hingegen, ist sicher, dass eine Multimoment-(Stichproben-) Studie die geeignetste Herangehensweise (Technik) ist. Nennen Sie einen Vorteil der Multimoment-(Stichproben-) Studie.",,11.0,connectsolutions_de,Prozessmanagement,,20,WBpXGmPRwzaCY4ClvaQEF
15066,deu,"Es existieren diverse unterschiedliche Erhebungstechniken. Valerie und Adrien werden sich nicht darüber einig, welche sich für ihr Anliegen am besten eignet. Adrien ist überzeugt, dass sich die Interviewtechnik am besten eignet. Nennen Sie einen Vorteil der Interviewtechnik.",,11.0,connectsolutions_de,Prozessmanagement,,37,8x49ANzDeR68hd1Rve3HhF
15067,deu,Beschreiben Sie die Phase «Rationale Einsicht» in einem kurzen Satz.,,11.0,connectsolutions_de,Prozessmanagement,,10,8nSPwIuZTuI7NbV8yYi3GA
15068,deu,Nennen Sie einen Nachteil der Multimoment-(Stichproben-) Studie.,,11.0,connectsolutions_de,Prozessmanagement,,7,T7VVus4cqt8rgQjgRR3rz
15069,deu,Nennen Sie einen Nachteil der Interviewtechnik.,,11.0,connectsolutions_de,Prozessmanagement,,6,2SPSEO6CyXPatDRBRl5jVI
15070,deu,Beschreiben Sie die Phase «Genehmigung / Neue Gerichtsbarkeit» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,11,7VEtWZ73oQo8phqt0dMguf
15071,deu,Beschreiben Sie die Phase «Experimentieren / Lernen» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,10,9UjOSEqJw3HaKHCRBEc1Wm
15072,deu,Beschreiben Sie die Phase «Schock / Überraschung» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,10,5uBTwJWddIH7ajvEqJF0TR
15073,deu,Beschreiben Sie die Phase «Verankerungsfähigkeiten / Kontinuierliche Verbesserung» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,11,4NlwX5crHsL6M3Eaj1pd6A
15074,deu,Beschreiben Sie die Phase «Akzeptanz / Emotionale Krise» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,11,331yW9uCxx6afmJcSHxVgL
15075,deu,Beschreiben Sie die Phase «Verweigerung der Realität» in einem Satz.,,11.0,connectsolutions_de,Prozessmanagement,,10,41I0KxO9aLF9wiaoeTu0Hm
15077,deu,"Am Besuchsvormittag filmt eine Mutter das Geschehen im Klassenzimmer mit dem Smartphone. Lehrerin Bea spricht sie darauf an, worauf die Mutter antwortet, die Aufnahmen seien nur für den persönlichen Gebrauch.Wie muss Bea reagieren? Begründen Sie Ihre Antwort.",,20.0,Digitale Basiskompetenzen,Datenschutz und Persönlichkeitsrecht,,37,2p9YifGrDyD6M2S6g6hBL1
15094,deu,"Der unten stehende Text enthält viele bildhafte Ausdrücke. Gib in einem Stichwort an, aus welchem Bildbereich sie stammen.Dax schnuppert Höhenluft – Nervosität der Anleger sinkt. Nach der Zurückeroberung der 12.000-Punkte-Marke weist der Dax aktuell grössere Werte auf.  Der deutsche Leitindex kletterte am Dienstag um 0.8 Prozent auf 12.113 Punkte und erreichte den höchsten Stand seit Oktober. Der EuroStoxx50 erklomm mit 3465 Punkten ein Achteinhalb-Monats-Hoch.",,1.0,Lernnavi,Tropen und Figuren,,64,8uADf6QNx3G8oj2gp8xRpD
15095,deu,"Ein wichtiges Mittel, neue Erkenntnisse und Sachverhalte sprachlich mit bestehenden Mitteln zu erfassen, ist die Übertragung der eigentlichen Bedeutung auf Dinge, die man sich bildlich vorstellt. Erkläre den Ausdruck Kopffüssler (Kinderzeichnung) aus der eigentlichen Bedeutung ‘FUSS’.",,1.0,Lernnavi,Übertragene Bedeutung,,36,1oCD1jwI7po7dpaMvSMJ1J
15096,deu,"Beschreibe im unten stehenden Auszug aus Adolf Ogis Neujahrsrede die Wirkung der markierten Stilmittel.Wir danken den drei Generationen, die unserem Land im letzten Jahrhundert gedient haben; die es mit ihrem Wissen, Können und Wollen durch turbulente Zeiten führten; die ein modernes, gerechtes und soziales Staatswesen geschaffen haben. Es bietet uns allen Sicherheit, Stabilität und Wohlstand. Dafür sind wir dankbar.",,1.0,Lernnavi,Tropen und Figuren,,59,4UKYL7KRBUa5ViOV9haVWp
15097,deu,"Forme den markierten Teilsatz in einen Nebensatz um. (Den nicht markierten Satz belässt du in seiner Form. Du musst allenfalls die Reihenfolge der Teilsätze umstellen).Sie gab die Prüfung frühzeitig ab, sie hatte sie nämlich bereits komplett gelöst.",,1.0,Lernnavi,Hauptsätze und Nebensätze,,37,aNOd4U6SQog6IADxUVpXuO
15101,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst:Nach der Feier wird die neue Bundesrätin die Bevölkerung persönlich begrüssen.",,1.0,Lernnavi,Genus verbi/Aktiv-Passiv,,31,1ZufFiW9a807ypujXsic0G
15102,deu,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst:Die Gemeinde wird die Politikerin gebührend empfangen.",,1.0,Lernnavi,Genus verbi/Aktiv-Passiv,,27,5iMKx4H8snN6tkBDHegsqf
15108,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen.Die Frau verdrehte ihm lückenlos den Kopf.,,1.0,Lernnavi,Wortfeld,,17,7NsFGRAqIZP9U1b0uPmtww
15109,deu,Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn durch einen passenderen.Aufgrund dieser Sache bekommt der Angeklagte die Todesstrafe.,,1.0,Lernnavi,Wortfeld,,18,4W9YF4hYaTV9bBIVhEtr5c
15110,deu,"In den SRF News vom 28.12.20 forderte der Epidemiologe Marcel Salathé, dass man endlich «alle Hebel in den Gang legt», um dem Coronavirus beizukommen. Was stimmt nicht an seiner Metapher?",,1.0,Lernnavi,Wortfeld,,30,78FzLm33yBg63G5hr4wKgF
15111,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Amsel, Drossel, Fink, Ente",,1.0,Lernnavi,Ober-/Unterbegriff,,11,6hn3yXXHvj39b4spdQ9bTH
15112,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Habicht, Falke, Bussard",,1.0,Lernnavi,Ober-/Unterbegriff,,10,4Ama0xpL4uK6AjvRqyQMo2
15113,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Föhre, Fichte, Lärche",,1.0,Lernnavi,Ober-/Unterbegriff,,10,6aK3d8r8moa9y3S3lTf7C9
15114,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Schienbein, Ellbogen, Oberschenkel",,1.0,Lernnavi,Ober-/Unterbegriff,,10,1uvVzrUUHrE8LJwQLiFWod
15115,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Buche, Tanne, Esche",,1.0,Lernnavi,Ober-/Unterbegriff,,10,24X3TRyW0Jt6svqbiTsBiL
15116,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Satin, Baumwolle, Tweed",,1.0,Lernnavi,Ober-/Unterbegriff,,10,76dcpmaEJEj7s9MFba6hNR
15117,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Krug, Tasse, Schale",,1.0,Lernnavi,Ober-/Unterbegriff,,10,7VPVuBrw0r18QM9xDQ7ZJE
15118,deu,"Was ist der Oberbegriff zu den folgenden Ausdrücken?Bohrer, Säge, Ahle",,1.0,Lernnavi,Ober-/Unterbegriff,,10,6quwBPI1NXR9xsbY1DHxlX
15119,deu,"Was ist er Oberbegriff zu den folgenden Ausdrücken?Sattler, Schuster, Tischler",,1.0,Lernnavi,Ober-/Unterbegriff,,10,4trR3ZHlDpW7cDKyJCdxJW
15120,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung.""sich über das eigene Schicksal auslassen""",,1.0,Lernnavi,Synonyme/Antonyme,,18,9ehb3DofQcf6TttW5Jm1Kj
15121,deu,"Finde zu dem unten stehenden Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung.""Eine Person, die durch ihre äussere und Erscheinung und ihre Ausstrahlung beeindruckt.""",,1.0,Lernnavi,Synonyme/Antonyme,,24,ajrUq4fvuCp6JUiYfQ2yml
15122,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Sie hat vor zwei Jahren den Führerschein gemacht.»,,1.0,Lernnavi,Synonyme/Antonyme,,16,abH6TLyqldz9KrKbGmKWca
15123,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er hat sie mit einer anderen betrogen.»,,1.0,Lernnavi,Synonyme/Antonyme,,15,3LwN50CBOG57tLNM0Anwni
15124,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Er las ihr einen Teil aus Fontanes Roman vor.»,,1.0,Lernnavi,Synonyme/Antonyme,,17,3ojp1CALN4Z6RNarpLVgMZ
15125,deu,Ersetze den fett gedruckten Ausdruck durch ein Synonym: «Die Rechnung schloss mit einem Manko.»,,1.0,Lernnavi,Synonyme/Antonyme,,14,57KoEnrtERL9DtQ2Xtde4p
15126,deu,"Finde zu dem markierten Ausdruck ein Synonym mit einer möglichst ähnlichen Bedeutung. ""Er hat seine Aufgaben beizeiten erledigt.""",,1.0,Lernnavi,Synonyme/Antonyme,,18,6SkuQIAVQfP7eHljJLzXdU
15127,deu,"Der Ausdruck Nachfahren stammt vom Grundwort ‘FAHR’ (althochdeutsch faran, ‘steuern’, ‘sich fortbewegen’). Erkläre die Bildhaftigkeit des Ausdrucks.",,1.0,Lernnavi,Verschiedenes,,17,1txurQg1Vkd8LgUpDBhC7G
15128,deu,"Wandle den Satz im Indikativ in den richtigen Modus (Konjunktiv I oder II) um. Bedenke die Regeln der indirekten Rede!Einer der Polizisten gab zu bedenken, es verstrich noch nicht viel Zeit, ob sie nicht noch einmal nach Indizien suchen können.",,1.0,Lernnavi,Modus,,40,1MUH5u4GbSiavYOE26WQL0
