taskId,description,language,context,tenant_name,word_count
2829,34MDIBJ3eNGaa82pWucgPt,Zähle die im Text genannten fossilen Brennstoffe auf.,DE,"  Es gibt viele Maschinen und Geräte, die unseren Alltag erleichtern oder ihn einfach nur komfortabler machen, z. B. elektrische Küchengeräte, Waschmaschinen, Computer, Mobiltelefone und viele mehr. Alle diese Geräte haben eines gemeinsam: Sie benötigen Energie. Woher nehmen wir diese Energie?   Energiequellen Die wichtigste Energiequelle für die Erde ist die Sonne. Doch die Größe der nutzbaren Energie der Sonne ist abhängig von Ort, Wetter, Tageszeit und Jahreszeit. Eine andere Energiequelle ist die Erdrotation . Die Erdrotation und die Anziehungskraft des Mondes verursachen die Gezeiten. In Verbindung mit der Sonne verursacht die Erdrotation Winde durch die unterschiedliche Erwärmung der Erde. Schließlich steht uns auch noch die Erdwärme zur Verfügung. Dies ist die Energie aus dem Erdinneren.   die Erdrotation die Erdrotation: die Drehung der Erde um die eigene Achse   Regenerative Energiequellen Heute nutzen wir verstärkt sogenannte regenerative (sich erneuernde) Energiequellen . Dazu gehören zum Beispiel Windenergie , Gezeitenenergie , Energie aus Biomasse und Energie aus Wasserkraft . Diese regenerativen Energiequellen sind fast unbegrenzt und erneuern sich immer wieder. Allerdings stehen uns diese regenerativen Energiequellen nicht ohne Weiteres zur Verfügung. So ist zum Beispiel die Windenergie häufig nur dort nutzbar, wo der Wind regelmäßig und stark weht. Früher waren die Kosten sehr hoch für Kraftwerke, die regenerative Energiequellen nutzen. Daher wurden solche Kraftwerke nur selten gebaut. Seit einiger Zeit wird in Deutschland der Ausbau von Kraftwerken mit regenerativen Energiequellen deutlich vorangetrieben. Mit diesen Anstrengungen soll der Anteil der regenerativen Energiequellen in den nächsten Jahren weiter gesteigert werden.   Fossile Brennstoffe Die fossilen Brennstoffe Kohle , Erdgas und Erdöl sind eine wichtige Grundlage unseres hohen Lebensstandards. Doch die begrenzten Vorräte müssen geschont werden. Neben dem Ausbau der Nutzung der regenerativen Energiequellen müssen wir lernen, mit Energie sparsamer umzugehen. Auch sparsamere Motoren, bessere Gebäudedämmungen oder veränderte Lebensgewohnheiten können helfen, die fossilen Energievorräte zu schonen. Die Energie, die in den fossilen Brennstoffen gespeichert ist, hat ihren Ursprung in der Sonnenenergie: Diese Brennstoffe entstanden vor Millionen von Jahren aus den Überresten von Pflanzen und Tieren. Diese waren erst durch die Energie der Sonne lebensfähig, die sie für Wachstumsprozesse benötigten. Man kann also sagen, dass der größte Teil unserer Energie ihren Ursprung in der Sonnenenergie hat. Man spricht bei einem solchen natürlichen Vorkommen von Primärenergie .   Von der Primärenergie zur Nutzenergie Wenn Erdgas in einer Gastherme verbrannt wird, so wird die Primärenergie direkt in die gewünschte Energieform umgewandelt. In diesem Fall ist das die thermische Energie. Die von uns gewünschte Energie nennt man Nutzenergie . In vielen Fällen wird die Primärenergie jedoch nicht direkt in Nutzenergie umgewandelt. Dies verdeutlicht das folgende Beispiel: Kohle wird in einem Kohlekraftwerk verbrannt. Dabei wird Primärenergie teilweise in elektrische Energie umgewandelt. Diese lässt sich leicht in die einzelnen Haushalte transportieren. Dort kann dann die elektrische Energie in die gewünschte Nutzenergie überführt werden. Eine Lampe wandelt zum Beispiel die elektrische Energie in Licht um.   Merke: Jede Art von Energie hat ihren Ursprung in der Natur. Man unterscheidet Primärenergie und Nutzenergie. ",EKV_Physik,8
829,3Lhb5g6fDr86NzURJcyyDz,Benenne mit einigen Stichwörtern einen Tätigkeitsbereich des HR-Bereichs?,DE,,connectsolutions_de,8
3965,7H0TbOSqqFlaZ8BQqYB3SD,Bei welchen Pathologien kann der Allen-Test angewandt werden?,DE,,Patrick_demo,8
2712,96ZF7y4gJbJaW7Ij6MJXS2,"Beschreibe, was man unter der elektrischen Stromstärke versteht.",DE,"  Die Schülerstromstärke Steffen und Kristin wollen die Stärke des Schülerstroms bestimmen, der am Ende der Pause in das Schulgebäude strömt. Als Messstelle wählen sie den Eingang der Schule. Kristin zählt die Schülerinnen und Schüler, die das Gebäude betreten. Steffen misst die Zeit. Sie stellen fest, dass 180 Personen in 60 s das Gebäude betreten. Um daraus die Schülerstromstärke zu berechnen, müssen sie nur die Anzahl der eintretenden Personen durch die dafür benötigte Zeit teilen. Die Schülerstromstärke beträgt in diesem Fall drei Schüler pro Sekunde. Also betreten durchschnittlich drei Jugendliche das Schulgebäude in einer Sekunde.   der Schülerstrom der Schülerstrom: viele Schülerinnen und Schüler, die in eine Richtung laufen   Die elektrische Stromstärke Du kannst auch die Stärke des elektrischen Stroms messen. Dazu musst du die Anzahl der Elektronen messen, die in einer bestimmten Zeit an einer bestimmten Stelle im Kabel vorbeifließen. Die elektrische Stromstärke wird in der Einheit Ampere (A) angegeben, benannt nach dem französischen Physiker André Marie Ampère . Kleinere Stromstärken werden in Milliampere (mA) angegeben. Dabei gilt: 1 A = 1000 mA . Bei einer Stromstärke von einem Ampere ( 1 A ) fließen pro Sekunde etwa 6 000 000 000 000 000 000 (6 Trillionen) Elektronen an der Messstelle vorbei! Als Formelzeichen für die Stromstärke wurde das I festgelegt.   die Messstelle die Messstelle: Ort der Messung   Das Stromstärkemessgerät Das Messgerät zur Bestimmung der elektrischen Stromstärke heißt Amperemeter . Amperemeter werden immer in Reihe in den Stromkreis geschaltet, damit der gesamte Strom durch das Messgerät hindurchfließt.   Merke: Die elektrische Stromstärke gibt an, wie viele Elektronen in einer bestimmten Zeit an einem Messpunkt vorbeifließen. Formelzeichen: I Einheit: Ampere ( A ) 1 A = 1000 mA Mit dem Amperemeter wird die Stromstärke gemessen. Das Amperemeter wird in Reihe geschaltet. ",EKV_Physik,8
4443,4unxe0YKsV57iyJC6yj14a,Nenne ein Beispiel für eine technische Entwicklung im Transportwesen.,DE,,connectsolutions_de,9
4444,aFLduh4Z6iZa3c3lNG7D12,Nenne ein Beispiel für eine technische Entwicklung im Transportwesen.,DE,"RIGHT: Die Einführung von Elektrofahrzeugen als alternatives Transportmittel zum Straßenverkehr.
WRONG: Fußballübertragungen ansehen (VAR)?",connectsolutions_de,9
2551,1NuqLOUQNKV8oseFxo7vzL,"Schreibe drei Wörter auf, die den Wortausgang -tum haben.",DE,,Lernnavi,9
2630,16l2jy1UQvB6cMkClaq9VU,Formuliere deine Antwort in einem Satz.Was bedeutet „verarbeiteter Konflikt“?,DE,,connectsolutions_de,9
2680,7EOqAtyYtwf7CruWTI727W,In welchen Bereichen sind die Frauen im Iran benachteiligt?,DE,,Kurier JBP ARCHIVED,9
2682,7s0Q19C07lJ7fIkxJrorG3,In welchen Bereichen sind die Frauen im Iran benachteiligt?,DE,,Kurier JBP ARCHIVED,9
2697,2luJcWBnasA8r9oewh90fi,"Erkläre mithilfe des Teilchenmodells, was der absolute Nullpunkt ist.",DE,"  Wärme verändert die Temperatur Wärme wird zugeführt oder abgegeben. Wenn einem Körper Wärme zugeführt wird, dann steigt seine Temperatur . Wenn ein Körper Wärme abgibt, dann sinkt seine Temperatur. Die Temperatur eines Körpers wird mit einem Thermometer gemessen. Ein Thermometer zeigt uns Temperaturen aber keine Wärme an. In Bild steigt die Temperatur der kalten Hände, weil die Heizung Wärme an die Hände abgibt. Wenn die Jugendlicheim Bild im Winter ins Freie geht und keine Handschuhe trägt, dann geben die Hände Wärme ab. Die Hände werden kalt.   Wärme und Temperatur sind nicht das Gleiche Die Grafik zeigt zwei Wannen mit Wasser. In einer Wanne befindet sich 1 Liter Wasser, in der anderen sind 2 Liter. Beide Wassermengen haben eine Temperatur von 20 ° C und sollen auf 50 ° C erwärmt werden. Die Anfangstemperatur und die Endtemperatur beider Wassermengen sind gleich. Die Wärme, die dafür zugeführt werden muss, ist aber unterschiedlich groß. Bei den 2 Litern Wasser muss mehr Wärme zugeführt werden als bei 1 Liter, um die gleiche Temperatur von 50 ° C zu erreichen. Dieses Beispiel zeigt, dass man zwischen Wärme und Temperatur unterscheiden muss.   Die Brown’sche Bewegung Im Jahre 1827 untersuchte der schottische Botaniker Robert Brown (1773 – 1858) Pollenstaub im Wasser. Im Mikroskop beobachtete er, dass sich der Pollenstaub im Wasser ständig bewegt. Diese Bewegung wurde nach ihm Brown’sche Bewegung genannt. Woher kommt aber diese Bewegung?   der Botaniker der Botaniker: Experte für Pflanzen   der Pollenstaub der Pollenstaub: leichter, flugfähiger, männlicher Samen einer Blüte   Teilchenbewegung Die Brown’sche Bewegung kann mit dem Teilchenmodell erklärt werden: Die Wasserteilchen stoßen ständig gegen die Pollenteilchen und setzen diese in Bewegung.   Temperatur und Telchenbewegung Die Teilchenbewegung hängt mit der Temperatur eines Körpers zusammen: Wenn sich die Temperatur eines Körpers erhöht, dann bewegen sich die Teilchen schneller.   Thermische Energie Die Energie, die in der Bewegung der Teilchen gespeichert ist, wird thermische Energie genannt. Je schneller sich die Teilchen bewegen, desto höher ist die Temperatur und desto höher ist die thermische Energie. Bewegen sich die Teilchen nur langsam, dann hat ein Körper eine niedrigere Temperatur und eine geringere thermische Energie.   Der absolute Nullpunkt Wenn man einen Körper immer weiter abkühlt, dann nimmt die Bewegung seiner Teilchen immer weiter ab. Irgendwann ist es so kalt, dass sich die Teilchen nicht mehr bewegen können. Dann ist die niedrigste Temperatur erreicht, die überhaupt möglich ist. Diese niedrigste Temperatur bezeichnet man als absoluten Nullpunkt . Er liegt bei - 273 , 15 ° C . Den absoluten Nullpunkt wählte Lord Kelvin als Nullpunkt für seine Temperatur-Skala, die Kelvin-Skala ( 0 K = - 273 , 15 ° C ) .   absolut absolut: vollständig, total   Merke: Das Thermometer zeigt Temperaturen an. Wärme wird zugeführt oder abgegeben und verändert damit die Temperatur. Je stärker sich die Teilchen im Inneren eines Körpers bewegen, desto höher ist die Temperatur und die innere Energie des Körpers. ",EKV_Physik,9
2703,1O6WcWbXDPK6MAWpHY8DkO,"Nenne Werkzeuge und Geräte, bei denen es Hebel gibt.",DE,"  Die Wippe ist ein Hebel Fast auf jedem Spielplatz befindet sich eine Wippe. Kinder sitzen an je einem Ende der Wippe und können miteinander schaukeln. Physikalisch betrachtet ist eine Wippe ein Hebel . Jeder Hebel hat einen Drehpunkt . Alle Griffe oder Stangen, die drehbar gelagert sind, bezeichnet man als Hebel. Bei der Wippe gibt es links und rechts vom Drehpunkt einen Hebelarm . Die Wippe bezeichnet man deshalb als zweiseitigen Hebel .   Der Hebel als Kraftwandler Auf einer Wippe hast du bestimmt schon beobachtet, dass ein kleines Mädchen einen großen Jungen anheben kann. Wie funktioniert das? Mit ihrem Gewicht üben die Kinder auf der Wippe eine Kraft nach unten aus. Das kleinere und leichtere Mädchen übt mit ihrem Körpergewicht weniger Kraft aus als der große Junge. Sie sitzt aber weiter vom Drehpunkt weg. Deshalb kann das Mädchen den großen Jungen anheben. Hebel können also Kräfte verändern. Man sagt deshalb auch: Hebel sind Kraftwandler . Am Beispiel des kleinen Mädchens erkennst du: Mit einem Hebel kann Kraft gespart werden. Je länger ein Hebelarm wird, desto kleiner wird der Kraftaufwand .   Kraftaufwand der Kraftaufwand: die Kraft, die benötigt wird   Eine harte Nuss ist zu knacken Willst du eine Nuss zerdrücken, reicht deine Muskelkraft alleine nicht aus. Du brauchst ein geeignetes Werkzeug dazu. Am besten eignet sich ein Nussknacker mit langem Griff. Beim Nussknacker befindet sich der Drehpunkt ganz am Ende des Hebels. Es gibt einen kurzen und einen langen Hebelarm beim Nussknacker. Den langen Hebelarm nutzt du zum Zudrücken.   Der einseitige Hebel Befinden sich die beiden Hebelarme auf derselben Seite vom Drehpunkt, so spricht man von einem einseitigen Hebel . Beispiele für einen einseitigen Hebel sind der Nussknacker und die Schubkarre:   Anwendung von Hebeln Bei vielen Werkzeugen wird die Kraftwandlung von Hebeln ausgenutzt. Die Astschere und der Schraubenschlüssel sind Beispiele für Werkzeuge mit Hebeln. Durch eine Verlängerung des Griffs wird der Kraftaufwand für den Handwerker kleiner.   Merke: Ein Hebel besteht aus einem Drehpunkt und zwei Hebelarmen. Es gibt einseitige und zweiseitige Hebel. Mit einem Hebel kann Kraft gespart werden. Je länger ein Hebelarm wird, desto kleiner wird der Kraftaufwand. ",EKV_Physik,9
2710,271IJw3ZGtB8wCpwJ951NZ,Erkläre den Unterschied zwischen der Momentangeschwindigkeit und der Durchschnittsgeschwindigkeit.,DE,"  Momentangeschwindigkeit Für die Fahrgäste im ICE saust die Landschaft am Fenster vorbei. Eine Informationstafel zeigt den Fahrgästen die Geschwindigkeit an, die der Zug im Moment hat. Diese Geschwindigkeit wird Momentangeschwindigkeit genannt.   der ICE der ICE: sehr schneller Zug für lange Strecken   Durchschnittsgeschwindigkeit Ein ICE kann aber nicht immer mit seiner Höchstgeschwindigkeit von über 300 km h fahren. Bahnhöfe, Kurven oder Baustellen darf der ICE aus Sicherheitsgründen nur mit geringeren Geschwindigkeiten durchfahren. Für eine Bewegung mit unterschiedlichen Geschwindigkeiten kannst du eine durchschnittliche Geschwindigkeit berechnen. Dafür musst du die gesamte zurückgelegte Strecke durch die insgesamt benötigte Zeit dividieren. Man bezeichnet diese Geschwindigkeit als Durchschnittsgeschwindigkeit .   Messen mit einer Modelleisenbahn Auf einer geraden Strecke fährt eine Modelleisenbahn mit gleichbleibender Geschwindigkeit. Nach gleichbleibenden Zeitabschnitten wird der insgesamt zurückgelegte Weg gemessen. Zeit-Weg-Tabelle Zeit in Sekunden Weg in Metern 0 0 1 3 2 6 3 9 4 12 5 15 Nach der doppelten (3‑fachen, 4‑fachen usw.) Zeit legt die Eisenbahn auch den doppelten (3‑fachen, 4‑fachen usw.) Weg zurück. Man sagt hierzu auch: Die Zeit und der Weg verhalten sich bei einer gleichförmigen Bewegung proportional zueinander.   Das Zeit-Weg-Diagramm Die Bewegung der Modelleisenbahn kannst du zeichnerisch darstellen. Dazu werden die Werte der Tabelle in ein Zeit-Weg-Diagramm übertragen. Auf der x-Achse wird die Zeit und auf der y-Achse wird der Weg eingetragen. Verbindest du die eingetragenen Messpunkte, so erhältst du eine ansteigende Gerade. Zeit-Weg-Tabelle Zeit in Sekunden Weg in Metern 0 0 1 3 2 6 3 9 4 12 5 15   die x-Achse die x-Achse: waagrechte Achse im Koordinaten system   die y-Achse die y-Achse: senkrechte Achse im Koordinatensystem   Das Zeit-Geschwindigkeits-Diagramm Berechnest du für die Wertepaare in der Tabelle die jeweilige Geschwindigkeit, so erhältst du einen Wert von 3 m s . Zeit in Sekunden Weg in Metern 0 0 1 3 2 6 3 9 4 12 5 15 Den Zusammenhang zwischen Zeit und Geschwindigkeit kann man ebenfalls in einem Diagramm darstellen. Im Zeit-Geschwindigkeits-Diagramm wird auf der x -Achse die Zeit eingetragen. Auf der y -Achse wird die Geschwindigkeit eingetragen.   Merke: Bei einer gleichförmigen Bewegung sind Zeit und Weg proportional zueinander: In der doppelten (3‑fachen, 4‑fachen usw.) Zeit wird der doppelte (3‑fache, 4‑fache usw.) Weg zurückgelegt. ",EKV_Physik,9
2713,335T0HdqhcE8Zex5LKdvSF,Gib das Formelzeichen und die Einheit der Stromstärke an.,DE,"  Die Schülerstromstärke Steffen und Kristin wollen die Stärke des Schülerstroms bestimmen, der am Ende der Pause in das Schulgebäude strömt. Als Messstelle wählen sie den Eingang der Schule. Kristin zählt die Schülerinnen und Schüler, die das Gebäude betreten. Steffen misst die Zeit. Sie stellen fest, dass 180 Personen in 60 s das Gebäude betreten. Um daraus die Schülerstromstärke zu berechnen, müssen sie nur die Anzahl der eintretenden Personen durch die dafür benötigte Zeit teilen. Die Schülerstromstärke beträgt in diesem Fall drei Schüler pro Sekunde. Also betreten durchschnittlich drei Jugendliche das Schulgebäude in einer Sekunde.   der Schülerstrom der Schülerstrom: viele Schülerinnen und Schüler, die in eine Richtung laufen   Die elektrische Stromstärke Du kannst auch die Stärke des elektrischen Stroms messen. Dazu musst du die Anzahl der Elektronen messen, die in einer bestimmten Zeit an einer bestimmten Stelle im Kabel vorbeifließen. Die elektrische Stromstärke wird in der Einheit Ampere (A) angegeben, benannt nach dem französischen Physiker André Marie Ampère . Kleinere Stromstärken werden in Milliampere (mA) angegeben. Dabei gilt: 1 A = 1000 mA . Bei einer Stromstärke von einem Ampere ( 1 A ) fließen pro Sekunde etwa 6 000 000 000 000 000 000 (6 Trillionen) Elektronen an der Messstelle vorbei! Als Formelzeichen für die Stromstärke wurde das I festgelegt.   die Messstelle die Messstelle: Ort der Messung   Das Stromstärkemessgerät Das Messgerät zur Bestimmung der elektrischen Stromstärke heißt Amperemeter . Amperemeter werden immer in Reihe in den Stromkreis geschaltet, damit der gesamte Strom durch das Messgerät hindurchfließt.   Merke: Die elektrische Stromstärke gibt an, wie viele Elektronen in einer bestimmten Zeit an einem Messpunkt vorbeifließen. Formelzeichen: I Einheit: Ampere ( A ) 1 A = 1000 mA Mit dem Amperemeter wird die Stromstärke gemessen. Das Amperemeter wird in Reihe geschaltet. ",EKV_Physik,9
2724,4ASu9L17dlA98RigiNeCXZ,Eine Sonnenfinsternis kann es nur bei Neumond geben. Begründe.,DE,"  Eine Sonnenfinsternis zu sehen, ist ein ganz besonderes Erlebnis, das die Menschen schon immer stark beeindruckt hat. Am hellen Tag verfinstert sich die Sonne und nur die leuchtende Korona ist zu sehen. Einige Minuten lang tritt Dämmerung ein.   Da die Sonne eine riesige Lichtquelle ist, entstehen hinter der viel kleineren Erde Kern- und Halbschattenraum. Der Kernschattenraum der Erde reicht fast 1,5 Millionen km ins All. Wenn der Mond in den Kernschattenraum der Erde eintritt, kommt es zu einer Mondfinsternis: Man sieht ihn nicht mehr. Läuft er nur durch den Halbschattenraum der Erde, wird er nicht ganz dunkel. Zu einer Sonnenfinsternis kann es nur bei Neumond kommen, wenn sich der Mond zwischen Erde und Sonne befindet. Hinter dem Mond entstehen ein Kern- und ein Halbschattenraum. Beobachter im Kernschattenraum „sehen“ die Sonne ganz vom Mond verdeckt, eine totale Sonnenfinsternis. Die Menschen im Halbschattenraum sehen die Sonne teilweise verdeckt, also eine partielle Sonnenfinsternis . Die Bahn des Mondes um die Erde ist gegenüber der Bahn der Erde um die Sonne geneigt. Der Mond befindet sich bei seinem Umlauf meistens oberhalb oder unterhalb der Erdbahn. Er wirft damit in diesem Fall keinen Schatten auf die Erde. Es kommt deshalb nicht bei jedem Umlauf des Mondes zu einer Mond- bzw. Sonnenfinsternis. Totale Sonnenfinsternisse sind recht häufig. Der Kernschattenraum hat auf der Erdoberfläche einen Durchmesser von bis zu 300 km . Durch die Bewegung von Erde und Mond wandert dieser Schattenraum auf der Erdoberfläche auf einem Streifen von mehreren tausend Kilometer Länge. Deshalb kann man eine totale Sonnenfinsternis jeweils nur auf einem kleinen Teil der Tagseite der Erde beobachten. Mondfinsternisse finden seltener statt. Dafür kann man sie von der ganzen Nachtseite der Erde aus beobachten. In einem Jahr gibt es maximal 7 Finsternisse (davon 4 oder 5 Sonnenfinsternisse und 2 oder 3 Mondfinsternisse). Minimal gibt es 2 Finsternisse (beides Sonnenfinsternisse).   Bei einer Mondfinsternis befindet sich der Mond im Schattenraum der Erde. Bei einer Sonnenfinsternis befindet sich ein Teil der Erde im Schattenraum des Mondes. ",EKV_Physik,9
2812,6HrnmpY9nRA9CnyKIKYEwQ,"Erläutere, was die Ursache für die Brown’sche Bewegung ist.",DE,"  Wärme verändert die Temperatur Wärme wird zugeführt oder abgegeben. Wenn einem Körper Wärme zugeführt wird, dann steigt seine Temperatur . Wenn ein Körper Wärme abgibt, dann sinkt seine Temperatur. Die Temperatur eines Körpers wird mit einem Thermometer gemessen. Ein Thermometer zeigt uns Temperaturen aber keine Wärme an. In Bild steigt die Temperatur der kalten Hände, weil die Heizung Wärme an die Hände abgibt. Wenn die Jugendlicheim Bild im Winter ins Freie geht und keine Handschuhe trägt, dann geben die Hände Wärme ab. Die Hände werden kalt.   Wärme und Temperatur sind nicht das Gleiche Die Grafik zeigt zwei Wannen mit Wasser. In einer Wanne befindet sich 1 Liter Wasser, in der anderen sind 2 Liter. Beide Wassermengen haben eine Temperatur von 20 ° C und sollen auf 50 ° C erwärmt werden. Die Anfangstemperatur und die Endtemperatur beider Wassermengen sind gleich. Die Wärme, die dafür zugeführt werden muss, ist aber unterschiedlich groß. Bei den 2 Litern Wasser muss mehr Wärme zugeführt werden als bei 1 Liter, um die gleiche Temperatur von 50 ° C zu erreichen. Dieses Beispiel zeigt, dass man zwischen Wärme und Temperatur unterscheiden muss.   Die Brown’sche Bewegung Im Jahre 1827 untersuchte der schottische Botaniker Robert Brown (1773 – 1858) Pollenstaub im Wasser. Im Mikroskop beobachtete er, dass sich der Pollenstaub im Wasser ständig bewegt. Diese Bewegung wurde nach ihm Brown’sche Bewegung genannt. Woher kommt aber diese Bewegung?   der Botaniker der Botaniker: Experte für Pflanzen   der Pollenstaub der Pollenstaub: leichter, flugfähiger, männlicher Samen einer Blüte   Teilchenbewegung Die Brown’sche Bewegung kann mit dem Teilchenmodell erklärt werden: Die Wasserteilchen stoßen ständig gegen die Pollenteilchen und setzen diese in Bewegung.   Temperatur und Telchenbewegung Die Teilchenbewegung hängt mit der Temperatur eines Körpers zusammen: Wenn sich die Temperatur eines Körpers erhöht, dann bewegen sich die Teilchen schneller.   Thermische Energie Die Energie, die in der Bewegung der Teilchen gespeichert ist, wird thermische Energie genannt. Je schneller sich die Teilchen bewegen, desto höher ist die Temperatur und desto höher ist die thermische Energie. Bewegen sich die Teilchen nur langsam, dann hat ein Körper eine niedrigere Temperatur und eine geringere thermische Energie.   Der absolute Nullpunkt Wenn man einen Körper immer weiter abkühlt, dann nimmt die Bewegung seiner Teilchen immer weiter ab. Irgendwann ist es so kalt, dass sich die Teilchen nicht mehr bewegen können. Dann ist die niedrigste Temperatur erreicht, die überhaupt möglich ist. Diese niedrigste Temperatur bezeichnet man als absoluten Nullpunkt . Er liegt bei - 273 , 15 ° C . Den absoluten Nullpunkt wählte Lord Kelvin als Nullpunkt für seine Temperatur-Skala, die Kelvin-Skala ( 0 K = - 273 , 15 ° C ) .   absolut absolut: vollständig, total   Merke: Das Thermometer zeigt Temperaturen an. Wärme wird zugeführt oder abgegeben und verändert damit die Temperatur. Je stärker sich die Teilchen im Inneren eines Körpers bewegen, desto höher ist die Temperatur und die innere Energie des Körpers. ",EKV_Physik,9
