taskId,description,topic
186,3Dv5AAXYgqj8adX5uQOsXl,erklar wieso meeresschildkrot wasseroberflach spiegeln dekor leuchtobjekt bestehen vieler dunn durchsichtigen fasern der end hell licht austritt wieso konn durchsichtig glasfasern licht leit lichtleiterlampe licht gla kunststofffasern leiten sogar uber gekrummt weg funktionieren wasserfas lichtbundel treten link auslauf wasserbech folgen wasserstrahl seitlich verlassen ubergang optisch dichter stoff wasser optisch dunneren stoff luft brechungswinkel groß einfallswinkel bild a c zeigen bestimmt einfallswinkel brechungswinkel erreichen einfallswinkel nennen grenzwinkel α g einfallswinkel groß grenzwinkel brechung mehr auftret gesamt licht reflektieren fall totalreflexion bezeichnen tabel grenzwinkel verschiede stoffpaar angeben stoffpaar grenzwinkel wasser luft gla luft rubin luft diamant luft folgend abbildung zeigen lichtbundel dunn glasfas leiten einfallswinkel lichtbundel groß grenzwinkel ubergang gla luft licht total reflektieren glasprismen eintretend licht total reflektieren abbildung zeigen umkehrprisma prisma prism optischen geraten z b fernglasern verwenden konn spiegel ersetzen ubergang optisch dichteren optisch dunneren stoff totalreflexion auftret einfallswinkel groß grenzwinkel,2
187,1yGmHUWBaOS9s7NQgVX03j,spielen form blendenoffnung lochkamera roll begrund entscheidung sonnigen tag waldspaziergang hell rund fleck boden licht sonn strahlen unregelmaßig lucke blatterdach warum sonnental kreisrund zeitalt kamera million speicherpunkn kaum mehr vorstellen ganz digital hilfsmittel bild erzeugen darum denken oben abgebildeten waldweg niemand kamera einfachst kamera sogenannt camera obscura lat dunkl zimmer schon seit zweitausend jahr bestehen dunkel raum kammer pappkarton eben schattig waldweg klein loch licht gelangen abbildung zeigen lochkamera bild kerz entstehen punkt leuchtend flamm breiten licht geradlinig richtungen je schmal lichtbundel gelangen klein loch blend erzeugen gegenuberliegend schirm bildscheibchen insgesamt ergeben bild ganz flamm bild stehen jedoch kopf seitenverkehren genauso verhalt waldweg klein lucken blatterdach wirken blend flamm kreisrund sonn abgebildet je klein loch desto dunkl scharf bild je groß blend desto hell unscharf bild groß blend gelangen breit lichtbundel inn kamera schirm uberlappen entstehen scharf bild mehr mangel zoomobjektiv fotografieren lochkamera gedanke uber groß bild b gegenstand g groß bild schirm hangen groß abgebildeten gegenstand g entfernung blend g abstand schirm blend b ab je nah bestimmt gegenstandsgroß gegenstand heran desto groß bild schirm anordnung lochblend schirm gehaus bezeichnen lochkamera schirm lochkamera entstehen bild je klein blendenoffnung desto scharf dunkler bild,0
188,E7x6BYONFk8s9yhgeTguo,lochblend sammellinse erzeug bild leuchtend gegenstand nenn gemeinsamkeit unterschied bild erklar unterschiedlich bildentstehung sammellins bild fenster betracht befinden erzeugen davon wand aufgefang bestimmt abstand lins wand bild scharf wodurch unterscheiden abbildung wand bild lins bild fenster wand seitenverkehren stehen kopf wahrend spiegelbild lin aufrecht stehen bild fenster wand klein fenster abbildung zeigen umgedrehen bild entstehen licht spitz kerzenflamm ausgehen lins treffen lins brechen lins unten zusammengefuhrt licht docht ausgehen lins oben brechen zusammengefuhrt bildpunkt entstehen bestimmt abstand lins abstand bild gegenstand linsenmeiden bildweit gegenstandsweit mussen zueinand passen bild unscharf bildgroß hangen gegenstandsweit ab abbildung gerad groß kerz bild kerz gleich groß bild kerz existieren schirm entfernt schirm blicken hinten richtung lins bild raum schweben stell schirm vorher staub nebel stell lassen bild gut erkennen wassergefullen glaskugel bild erzeugen wasserkugel lins wurfel kugelkappe zerlegt denk flach wurfel verschieben lichtstrahlen durchgang dick glasplatt beide gekrummt oberflach kugelkappe wirken sammellin dargestellt versuchsaufbau lassen herausfind abstand lichtquel lins schirm zueinand muss bild scharf beschreibung abstand begriff benotigen abstand lins schirm heißen bildweit -- abstand gegenstand lins heißen gegenstandsweit g kerz groß gegenstandsweit nah lins schieben dabei jeweil bildweit verandern scharf bild schirm entstehen zunachst stellen fest gegenstandsweit hochsten einzig bildweit gelingen d h scharf bild erhalten gegenstandsweit ganz bestimmt bildweit einstellen groß gegenstandsweit verandern scharf bild zunachst allerd kaum groß klein bildweit einstellen je klein gegenstandsweit desto genau bildweit einstellen scharf bild erhalten scharf bild stehen fallen kopf groß gegenstandsweit abnehmen gegenstandsweit klein entstehen gar bild schirm genau untersuchung lassen mehrer fall unterscheiden g f d h gegenstandsweit groß doppelt brennweit sammellins bild klein origin g f d h gegenstandsweit gleich doppelt brennweit bild groß origin bildweit gleich doppelt brennweit b f f g f d h gegenstandsweit liegen einfach doppelt brennweit bild groß origin bildweit groß doppelt brennweit b f g f d h gegenstandsweit gleich brennweit klein brennweit schirm entstehen bild,0
189,2luJcWBnasA8r9oewh90fi,erklar mithilf teilchenmodel absolut nullpunkt warm verandern temperatur warm zugefuhrt abgeben korper warm zugefuhrt steigen temperatur korper warm abgeben sinken temperatur temperatur korper thermomet messen thermomet zeigen temperaturen warm bild steigen temperatur kalt hand heizung warm hand abgeben jugendlicheim bild winter frei handschuh tragen hand warm ab hand kalt warm temperatur gleich grafik zeigen wann wasser wann befinden liter wasser liter beid wassermengen temperatur c sollen c erwarmen anfangstemperatur endtemperatur beide wassermeng gleich warm dafur zugefuhrt unterschiedlich groß liter wasser mehr warm zugefuhrt liter gleich temperatur c erreichen beispiel zeigen warm temperatur unterscheid brown sch bewegung jahr untersuchen schottisch botanik robert brown pollenstaub wasser mikroskop beobachten pollenstaub wasser standig bewegen bewegung wurd brown sch bewegung nennen woher kommen bewegung botanik botanik expern pflanze pollenstaub pollenstaub leicht flugfahig mannlich sam blut teilchenbewegung brown sch bewegung teilchenmodel erklart wasserteilch stoß standig pollenteilch setzen bewegung temperatur teilchenbewegung teilchenbewegung hangen temperatur korper zusammen temperatur korper erhohen bewegen teilchen schnell thermisch energi energi bewegung teilchen speichern thermisch energi nennen je schnell teilch beweg desto hoch temperatur desto hoch thermisch energi bewegen teilch langsam korper niedrig temperatur gering thermisch energi absolut nullpunkt korper abkuhlt nehmen bewegung teilchen ab irgendwann kalt teilchen mehr beweg konn niedrigst temperatur erreichen uberhaupt moglich niedrigst temperatur bezeichnen absolut nullpunkt liegen c absolut nullpunkt wahlen lord kelvin nullpunkt temperatur skala kelvin skala k c absolut absolut vollstandig total merk thermomet zeigen temperaturen warm zugefuhrt abgeben verandern temperatur je stark teilch innerer korper bewegen desto hoch temperatur inn energi korper,3
190,8gvIOhnGwyy7QUFOFsOLTX,nenn wesentlich bestandteil warmekraftwerk warmekraftwerk funktionieren warmekraftwerk kompliziert kuhlturm schornstein viel gebaudn uber groß geland verteilen schon einfach versuch verdeutlichen warmekraftwerk funktionieren teekessel wasser erwarmen sieden wasser dampf treiben klein turbinenrad verbinden turbinenrad dynamo drehen erzeugen elektrisch energi ablauf modellversuch findest warmekraftwerken warmekraftwerken chemisch energi z b kohl erdol erdga gespeichert verbrennung zunachst warm elektrisch energi umwandeln grafik zeigen kohlekraftwerk funktionieren energieentwertung umwandlung warm elektrisch energi gelingen warmekraftwerk vollstandig energieumwandlung warm frei nutzen energi entwerten verleich grafik unten modern warmekraftwerk rund eingesetzt chemischen energi elektrisch energi umwandeln restlich rund entwerten kohlekraftwerk braunkohlekraftwerk steinkohlekraftwerk decken etwa halft bedarf elektrisch energi deutschland ab einzig kraftwerk erzeugen elektrisch leistung m w reichen großstadt strom versorgen pro tag kraftwerk rund t braunkohl verbrennen entsprechen rund lastwagen ladung verstarkung treibhauseffekt verbrennung kohl erdol erdga entstehen groß menge schadstoff z b kohlenstoffdioxid schwefeldioxid stickstoffoxid aschenstaub schadstoff konn aufwendig filteranlag verringern gelangen trotzdem viel schadstoff ungehindert atmosphar schadstoff verstarken treibhauseffekt merk warmekraftwerken chemisch energi elektrisch energi erzeugen umwandlung energi entwerten entsteh schadstoff treibhauseffekt verstarken,2
191,CFpM7sFBcW77UqbTwzJNq,jana sagen wegen wirkungsgrad unsinnig strom gaskraftwerk heizen beurteil aussag warmekraftwerk funktionieren warmekraftwerk kompliziert kuhlturm schornstein viel gebaudn uber groß geland verteilen schon einfach versuch verdeutlichen warmekraftwerk funktionieren teekessel wasser erwarmen sieden wasser dampf treiben klein turbinenrad verbinden turbinenrad dynamo drehen erzeugen elektrisch energi ablauf modellversuch findest warmekraftwerken warmekraftwerken chemisch energi z b kohl erdol erdga gespeichert verbrennung zunachst warm elektrisch energi umwandeln grafik zeigen kohlekraftwerk funktionieren energieentwertung umwandlung warm elektrisch energi gelingen warmekraftwerk vollstandig energieumwandlung warm frei nutzen energi entwerten verleich grafik unten modern warmekraftwerk rund eingesetzt chemischen energi elektrisch energi umwandeln restlich rund entwerten kohlekraftwerk braunkohlekraftwerk steinkohlekraftwerk decken etwa halft bedarf elektrisch energi deutschland ab einzig kraftwerk erzeugen elektrisch leistung m w reichen großstadt strom versorgen pro tag kraftwerk rund t braunkohl verbrennen entsprechen rund lastwagen ladung verstarkung treibhauseffekt verbrennung kohl erdol erdga entstehen groß menge schadstoff z b kohlenstoffdioxid schwefeldioxid stickstoffoxid aschenstaub schadstoff konn aufwendig filteranlag verringern gelangen trotzdem viel schadstoff ungehindert atmosphar schadstoff verstarken treibhauseffekt merk warmekraftwerken chemisch energi elektrisch energi erzeugen umwandlung energi entwerten entsteh schadstoff treibhauseffekt verstarken,2
192,7mZ3txR9OHZ6DyrNlvwJEo,lie materi begrund person eindeutig kaufempfehlung schwierig materi ratsel auto passen wem auto -- benzinmotor auto b dieselmotor auto c elektromotor auto d hybrid km innerort km innerort km innerort km innerort km außerort km außerort km außerort km außerort leben land fahr taglich auto mehrer kilomet arbeit katrin berger auto moglichst wenig bezahlen clemen maier fahr kurz strecken gelegentlich besuch entfernt wohnenden enkelkind manfr zink mocht schadstoff auto ausstoßen lisa huth,3
193,9P26xAYayNU5TKdz69oxLu,vervollstandig folgend satz losen roll zugkraft halb groß last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,2
194,HNevNarIE9hcDNfIqaJ9,erklar begriff zahnradgetrieb zahnradern konn kraft direkt ubertrag mehr zahnrad miteinand kombiniert entstehen zahnradgetrieb geschwindigkeiten zahnradgetrieb zahnrad miteinand kombiniert zahnrad gleich groß drehen antreibend zahnrad genauso schnell angetriebend zahnrad antreibend zahnrad groß angetrieben zahnrad drehen antreibend zahnrad langsam antreibend zahnrad antreibend zahnrad klein angetrieben zahnrad drehen antreibend zahnrad schnell antreibend zahnrad antreibend antreibend antreeben kraft zahnradgetrieb antreibend zahnrad radiu r angetrieben rad radiu r wirken antreibenden zahnrad kraft f angetrieben zahnrad kraft f gelten kraft r f r f zahnradgetrieb kraft einsparen auto fahrradern zahnradgetrieb einsetzen schaltest fahrrad gangschaltung hoheren gang zahnrad gangschaltung kombinieren wenig kraft benotigst musst allerd gleich streck haufig treten merk zahnrad dienen direkt kraftubertragung zahnradgetrieb kombin mehrere unterschiedlich groß zahnrader,2
195,1O6WcWbXDPK6MAWpHY8DkO,nenn werkzeug gerat der hebel wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff nussknack befinden drehpunken ganz end hebel kurz lang hebelarm nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel werkzeug hebeln verlangerung griff kraftaufwand handwerk klein merk hebel bestehen drehpunken hebelarmen einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,3
196,2U6hRpolI4D7j1nzJMeWRZ,nenn bestandteil hebel wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff nussknack befinden drehpunken ganz end hebel kurz lang hebelarm nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel werkzeug hebeln verlangerung griff kraftaufwand handwerk klein merk hebel bestehen drehpunken hebelarmen einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,3
197,2ov2eE4EhpP9Pqq40AzeRR,astsch schubkarr nussknack schraubenschlussel beispiel hebel handeln jeweil einseitig zweiseitig hebel begrund entscheidung wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff nussknack befinden drehpunken ganz end hebel kurz lang hebelarm nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel werkzeug hebeln verlangerung griff kraftaufwand handwerk klein merk hebel bestehen drehpunken hebelarmen einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,3
198,1aVkMEsOura5CfmFZ8Kjie,beurteil nachdenk arbeit physikalisch sinn handeln mechanisch arbeit klassenarbeit schreibst hausaufgaben erledigst rasen mahst bezeichnest tatigkeit arbeit alltag verbind wort arbeit viel verschieden tatigkeiten gegensatz alltag sprechen physik arbeit bestimmen bedingung erfullt korper kraft ausgeubt korper dadurch richtung kraft bewegt sagen physik mechanisch arbeit verrichten foto siehst viel mensch flugzeug ziehen flugzeug bewegen mann kraft ausuben flugzeug bewegen richtung kraft beid bedingung mechanisch arbeit erfullt verrichtest mechanisch arbeit kist wasserflaschen haltst warum flasche halten musst kraft oben aufwend flasche bewegen oben flasche bewegen richtung kraft deshalb mechanisch arbeit verrichten berechnung arbeit berechnung mechanisch arbeit benotigst kraft kannst mechanisch arbeit berechnen kraft f zuruckgelegen s multiplizierst arbeit formelzeich w arbeit kraft w f -- einheit arbeit einheit kraft newton einheit weg meter einheit arbeit daher produkt beide einheit newtonmen nm statt einheit newtonmen einheit joul j verwenden wurd englisch physik jame prescott joul benennen newtonmen joul nm j hubarbeit grafik heben jung zeitungsbundel kofferraum kraft aufwend zeitung hochzuheben kraft hubkraft f h nennen hubkraft genauso groß gewichtskraft zeitungsbundel berechnung hubarbeit groß hubarbeit w h hangen hubkraft zuruckgelegen hoch ab hubarbeit hubkraft hoch w h f h -- merk korper kraft ausgeuben richtung kraft bewegen mechanisch arbeit verrichten formelzeich arbeit w berechnung arbeit arbeit kraft w f -- einheit arbeit newtonmen nm joul j nm j,2
199,3axDq2qf1DP9lm8zUggmJi,fußgang benotigen km lang h min auto legen km stunde zuruck ice brauchen km lang min berechn vergleich geschwindigkeit berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechn beispiel -- m t -- suchen v losung v -- t v m s v m es berechnung geschwindigkeit geschwindigkeit v quotient zuruckgelegen s dafur benotigt zeit t formel lauten v -- t formel geschwindigkeiten bewegt korper z b auto berechnen rechendreieck rechendreieck gut hilfsmittel physik unterricht rechenaufgaben richtig losen losen aufgeben musst allerd genau uberlegen physikalisch groß suchen beispielsweis zeit t suchen musst t finger zuhalter siehst sofort rechnen musst t s v dagegen es ausgerechnet liefern rechendreieck folgend formel -- v t beispielrechnung beispiel kannst lernen geschwindigkeit lauferin berechnen kannst m lauf benotigen vera sekund berechn vera geschwindigkeit m lauf -- m t -- suchen v losung v -- t v m s v m es lauft vera geschwindigkeit m s,3
