taskId,description,topic
1050,gidUSxLYmI8SaS4CEwBEW,note write summari start introduct name titl author text forget text summaris paragraph main part sentenc note help write conclus think articl gener rule summari third origin text short though rememb word phrase introduct articl write text articl stori explain describ deal main part alway simpl present write summari word pam warner talk organ food farmer market explain market offer first second third phrase conclus sum,0
1051,1QPhN3J8uLV922tAqHajDv,write poem chant work coal mine first ver work coal mine alway tire work hard want fire ver help eat bread soon dead smell feel well coal mine dirti old thirti billi friend end deadli silenc name jona fox twelv year old work mine job sit near door tunnel everi day must open door coal arriv quickli close door everi day sit dark never scare friend billi alway billi sing day long yellow littl black eye look glass billi canari never bear billi around would love sing even talk sometim mine touch flame explod last year terribl explos mine kill miner ten boy,1
1052,aLwFy3GUOol7l1biGDMTSH,write messag joe find good blog also ask question help congratul sound interest tri recip know give tip pleas lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday forget homework,2
1053,6djKwYzu2uLasWvaYgKLGX,happen next stori write five six sentenc word bedroom play game high score talk lucki day school bu dad takeaway pizza tonight love tuna pizza favourit pizza answer hear ask sorri play game phone realli high score look sorri forgot problem eye forgot dave birthday forgot homework forget everyth look window oh,2
1054,6sPY9w0jSwl6cynhL17bQW,answer nisha email help hi thank email name hi back holiday nice durham visit grandpar grandpa big parti th birthday realli love birthday cake favourit cousin plane ticket sad lot outsid weather aw parti nice summer holiday visit nice place later nisha lucki day school bu dad takeaway pizza tonight,2
1055,7FMzLYhiwZL80oHBRPZcRZ,object alexandra compani master labor cost also reduc employe overtim execut optim comparison advantag len,2
1056,8T4FAKkSueV7jVP2QQ1qA5,gener term sand carrot leek bean,2
1057,5d9ZE5qW6FR6QiBfGM5ioz,describ chang aggreg evapor,1
1058,8c3aHzy274K8CxY8mVyXcE,describ chang physic state evapor charact,2
1059,3kgE2MdqNTU6GygdJfDMcg,describ chang physic state evapor charact,2
1060,Ry6IZB4CG2anssBKVsKg4,transform follow sentenc pastum passiv old man read book park,1
1061,4UGorA0ELVB8knzWDl2zCU,translat follow sentenc english sit front comput,0
1062,1Ye1SrK0z9K8WIIRfNewwS,write sentenc past ten follow word yesterday tell stori,0
1063,1puds7wZtjh6KyKV9KC3y4,differ rectangl squar explain sentenc,1
1064,82ynova45HLavEoCLp8jGK,capit usa,2
1065,2k8Z6d1saLb9Ubd1TBXRzL,read text care summar learn fruit collect term raw mostli water contain fruit part e g seed tree bush perenni germani averag daili consumpt fruit obstacl certif without fruit juic gram man gram men unit nation gener assembl appoint intern year fruit vermin term fruit old high german obaz middl high german ob e z earli high german ob fruit tree fruit stand relationship word ob verbal noma relat food output mean cover basic food origin prise fruit originallytogeth unorgan tendu perform sinc th centuri name commun german mittelniederedeutsch ovet avet ove ovest middl age dutch ooft well altenglisch ofet distinct fruit veget organ cultur therefor blur rule fruit sever year veget year old plant accord food definit sugar content fruit usual high botan point view fruit aris fertil flower veget aris part plant paprika tomato pumpkin zucchini eggplant cucumb fruit accord botan definit belong fruit sinc aris fertil flower annual plant food definit veget gener lack sweetnessor acid refer fruit veget rhubarb hand leaf stick also fruit divis fruit describ fruit start group core fruit stone fruit exot fruit etc usual today botani hand collect term fruit summar seed fruit cultiv wildli grow plant gener eat raw pleasant mostli sweet sour tast seed also nutriti due high sugar content associ high energi content fruit whose seed often consum usual pulp high water content therefor low nutrit valu thank content vitamin miner salt repre import addit food,2
1066,6ROesqeuPJA6ABHXMOlpuu,write sentenc passiv present bring packag,0
1067,yqjln1Xkhq6sBUWiG3HU7,modifi task chang default aspect ad task,1
1068,a0MfFF7ZBqT9KPSp9QYupz,write sentenc futur ten follow word today read stori,0
1069,5sfYvW5OuJt5z1ZG8IaOOj,translat follow sentenc english sit front comput,0
1070,LFjJdqwcqB9di6Akll84S,translat follow sentenc english weekend super nice,0
1071,1evEEGuxXhF8xv1tOWtjxQ,translat follow sentenc english sit front comput,0
1072,1KRvjczLAGnagj5slATYTp,describ interact girl dog follow pictur,1
1073,aCimYoDf3uVaVrhqUR4mCl,deforest impact climat chang measur take address deforest promot reforest effort,2
1074,4gAaXE0y1jN6vk1VynBJp0,burn fossil fuel contribut greenhous effect global warm,2
1075,aosVrO8fJc96Q0q8o6lGNv,societi adapt rise sea level increa risk extrem weather event caus climat chang particularli vulner coastal commun,2
1076,mzL1MhYiBK68GFH8kiHQT,strategi implement mitig threat agricultur ensur sustain food product amidst impact climat chang global food secur,1
1077,2AJnHGFoIcW9tW66xKFRAx,primari sourc greenhous emiss,2
1078,6T8MgBKFn8a7Yl8DcqBr4p,write place area help lake castl park cave near town weekend last summer famili kayak sport meet friend swim sport meet friend relax beauti interest excit fun beauti interest excit write place area,0
1079,7tdnrdrMDFm6cTs9xegrNH,translat sentenc spoon intend soup,1
1080,3ovitrjiuTsazplG1e3wJx,translat sentenc spoon intend soup,1
1081,8ZZvQBU26cx7OETTXhw0Gz,write sentenc futur ten follow word today read stori,0
1082,4REEV3mMLvL6QiCOpn5Byh,modifi task chang default aspect ad task,1
1083,7Jj0FHJYZDz9GO9kJhtHaU,translat follow sentenc english sit front comput,0
1084,8mRh709pecG9kyBQ815DAs,modifi task chang default aspect ad task,1
1085,B2WThFwMC9aiNtTroNYLZ,translat sentenc want pay cash,1
1086,4D6hh5irXkm7RrXZAr3LBD,translat sentenc want pay cash,1
1087,3yFWdyLYR9m6z9rvt5v68J,translat sentenc need lawyer,1
1088,95pzhSkM1q65wNIdT4aPYi,translat sentenc tree old,1
1089,1BlUQc8yJtLa7oJ7Ffprwk,translat sentenc spici food,1
1090,96Ad9lTF1aW8tVAydstUnw,translat sentenc spici food,1
1091,5szXQzhFx3K69N8NefgOng,write letter point view soldier first world war empath soldier explain feel letter rel appropri vocabulari fulli explain feel,2
1092,6lh4osz3KvQ80TWtZTkOzh,write letter point view soldier first world war empath soldier explain feel letter rel appropri vocabulari fulli explain feel,2
1093,5zdsZUBdfma5LC3ruY2PAP,imagin soldier first world war write letter point view rel back home letter reflect emot experi wwi soldier appropri vocabulari convey feel accur vividli describ condit experienc affect physic emot show empathi understand soldier perspect focu descript languag fulli explain feel experi,2
1094,9NgGGpgDXhm9xqh0JTll1D,difficult vladik new trick stage,2
1095,9Go2lKzLoO06kwx41uGekb,accord text difficult vladik new trick stage peopl might good job perform vladik miagkostoupov actual bear rais moscow circu perform young vladik tutor earli juggler father age nine perfect enough natur acrobat juggl skill work full time circu combin seamless mix acrobat danc juggl star perform rang compani pari mont carlo sever year ago vladik marri dad begin charact dralion epic perform piec appeal kid show child clown show sure kid love lot acrobat lot movement colour uplift show leav feel happi alway someth onstag perform charact mani year sinc often routin dralion chang alway chang routin actual year everi time look put new trick chang choreographi constantli chang,2
1096,aNpz17Tdg5P9rEbnJleloi,capit switzerland,2
1097,9ydBF6ZZG1J9iejKZ27pM7,translat sentenc decid becom doctor,1
1098,3wboyUA2lGb5PHMOaLLQZx,translat sentenc everyon jealou success,1
1099,R24rmdBVmI9QUQ59CeCil,write answer question dog,0
1100,a6BDgtSEoRG8s4x2AFB3Tx,write answer question dog,0
1101,7yYOO15Sow28JlfQxGuTzq,modifi task chang default aspect ad task,1
1102,3rjTCMSMHTB5Xl6wescySE,translat follow sentenc english sit front comput,0
1103,JgT1kiV4OX5xK2E2juvyI,choo correct form verb last year speak english,0
1104,8Bnevclo2Ug6ohNnSlhWTT,write correct form verb last year speak english,0
1105,3whev1FDnLP6cjhZOSqhTd,name shape type answer box,2
1106,2LeFhZZEd9O6ywV3yYL9A8,mani angl shape type answer,2
1107,15EIselx09U95iwMN7xMXb,look map toni neighborhood toni walk straight line home store milk walk straight line store school next walk anoth straight line home friend ben walk straight line taco truck park final toni walk straight line back home shape toni path explain answer click map large,2
1108,903tkeH2sws5WBSNDdiZD6,base articl anthoni lunch good food school love pizza friday alway fish chip,1
1109,2b3REJvYc589JzcZe1bGXE,base articl georg lunch take pack lunch sandwich morn alway yoghurt banana oh sometim packet crisp,2
1110,LrvxuC59Oo9nNImrCRMAp,imagin hotel ask content market instagram page plea identifi type content would,2
1111,8hj0lvxe9b36pp7vEuD2qJ,mani triangl squar composit shape type answer,2
1112,6NaMStQURyB82Wxo4RgleU,describ composit shape type answer,2
1113,26lq4xXMLS5axLxA0aexfK,modifi task chang default aspect ad task,1
1114,5A8LWy2RGEGajYTakDd5AB,write sentenc futur ten follow word today read stori,0
1115,5booFsYLVNM7ArLIXyW3f1,write small essay heart follow criterion titl incomplet text precis relev research project clear formul clear content accuraci structur organ grammar syntax technic term exampl free commentari text,0
1116,3Djh3SW7P7p7vZe1JVgsyw,climat chang paragraph,1
1117,68RE5Cw3jm48eggO9ZPAJf,climat chang paragraph,1
1118,21stAhEeOVC8UyCCQ6O2oC,read follow articl write azara lunch religion eat type meat school serv special meal love chicken curri,0
1119,3KvZd4nmt7s8txzn4ZY5fC,base articl azara lunch religion eat type meat school,1
1120,2fYcznXxkC47s0tWIc8NVZ,explain structur function human heart role circulatori system write essay explain,0
1121,2FRQuUvYy7J6fiChXiS0LC,solv type answer,2
1122,2Om9QzEpf5raBfTy7yw79q,type miss fact fact famili,2
1123,1vmTwnxXvLHaBpLOllxi8E,look model would part fact famili explain,2
1124,aif5faqXBMr5BWFu35fcRC,blue part question call question tag swiss german german french effect,2
1125,2tnxdZKdrc46DbhPtgUUq6,modifi task chang default aspect ad task,1
1126,2lqfJ6gZiLr7w2cuDlFWvF,read follow articl answer georg eat lunch georg eat lunch,1
1127,16MreBTRQqA9TQI3zQU33G,battl waterloo,3
1128,8gooLcJt0bz7yVHSaWd0MM,read follow articl georg lunch,1
